"b_Intercept","b_hu_Intercept","b_Fishable","b_M_RG","b_M_RS","b_M_Gag","b_sin1","b_cos1","b_sin2","b_cos2","b_A_GS","sigma","lp__"
4.42067654385766,-7.10438553366298,6.54492446608211,-0.148504075233578,-0.04560369548403,-0.0821094744715249,-0.213975341019349,-0.280407220528926,0.272987934315079,-0.0024494517031311,0.600812133241373,0.464021694852235,-2814.07141771506
5.03136337791588,-13.8833267958006,5.90946219112497,-0.221071445599734,-0.117406979602807,-0.000750957216539686,-0.291733833703914,-0.247315452762377,0.291684313461824,0.0485080111189133,0.635916312364927,0.455658030483881,-2815.49362015125
6.05832464044176,-19.3269821389489,4.65875079264249,-0.116712308304305,-0.083784713873182,-0.0886730601027197,-0.217987652196381,-0.304258708363299,0.296154238350493,-0.030961166211088,0.782988723643636,0.463666922796005,-2817.35619308927
5.17765605558406,-14.8804523935145,5.59639463495921,-0.0922046328629775,-0.216059805906142,-0.128186815946481,-0.265216220552436,-0.287600417004214,0.272685798754183,0.013172869589664,0.802914455044119,0.462235237178617,-2815.49200273129
4.46953793466418,-18.3962060781997,6.54822295827054,-0.104019950838997,-0.202062435436293,-0.197167193761792,-0.24838279646624,-0.274794764959122,0.232831815107337,0.0139880265233808,0.633491652690965,0.441593874981825,-2816.67918481136
3.59953474859584,-7.87608839544506,7.11227500780198,-0.131337901881026,-0.224656858401052,-0.0864711450244034,-0.188980309388742,-0.282303074141196,0.252968240190106,0.0986662817672607,0.811727716096404,0.490313108922477,-2815.5979600842
5.68132834246764,-8.10936753745826,5.34833048504361,-0.164742774137589,-0.233266033778889,-0.0643647573734128,-0.250031266680283,-0.286477164158973,0.221586539015241,0.021797976765137,0.57658468704712,0.442069649989211,-2814.04044053533
3.12151438970399,-6.5476552385633,7.34327159752389,-0.0245820262183789,-0.0620415705833559,-0.0617561662125928,-0.224095868348949,-0.192358391047104,0.311560596908641,0.0120940975130289,0.898861122614866,0.474084538119436,-2816.1472946838
5.02911606587605,-12.5179048704639,5.67571574647638,0.00728018117102628,-0.274158978410034,-0.0893227669615883,-0.255222928520865,-0.327655049873348,0.326793865595905,0.0552102912649931,0.690744140288207,0.518978426325641,-2818.83529358299
4.6093258282097,-8.50470466997498,6.13194569894418,0.0112252398914594,-0.26052744814774,-0.0493274288678124,-0.266487338591079,-0.295907806922956,0.212031640949255,0.0200307000280829,0.639977248483785,0.488959172951243,-2814.76658318281
5.04749087118295,-8.14002703125654,5.5733944598917,-0.0111815554336655,-0.343302195503077,-0.0364376016438207,-0.246773469595075,-0.353340699893248,0.300518540182989,0.0957864619836326,0.833204870302277,0.461654694449856,-2816.50583321909
5.07776727956316,-11.9074516922231,5.60881413358614,0.00551006722156406,-0.359204026796224,-0.107527832522536,-0.259199930570591,-0.308904457610743,0.252477295711172,0.0932446542829848,0.784548576411178,0.463068745985564,-2815.71343997697
3.53140528733791,-13.7951834230174,7.48247936443376,-0.139680361996013,-0.236081758347029,-0.125184284241756,-0.319331043618181,-0.264676868516511,0.242943207891647,0.0481509830895063,0.619435596761642,0.463251392346262,-2813.48879291909
6.09837746449639,-11.2238830308596,4.5008579586141,-0.190681047622112,-0.187815895842179,0.0134694411903817,-0.192140101886788,-0.282020815921499,0.232112545222976,-0.0585046410404978,0.889596253987693,0.437120803732632,-2819.60210158952
1.85598714987904,-15.6693223794005,9.00344256328303,0.00474769697926318,-0.169693276429771,-0.00498148935506359,-0.217284782025898,-0.243955018020063,0.255671199878989,0.198065805526377,0.601793732298613,0.502489900665165,-2822.83571790126
4.2599081089394,-10.8503320680708,6.26099019053318,-0.0378710868471842,-0.173114267784972,-0.0689664330056008,-0.21707843329262,-0.2281839799115,0.179885400354191,-0.0586149828048507,0.870887414390601,0.43276398221313,-2819.42576885161
4.06120312316672,-12.3865633066157,6.51495363971326,-0.0765872923123882,-0.188890920179492,-0.0443851273437551,-0.211584494856194,-0.236854657458152,0.212566905004061,-0.0243385483855311,0.82628817531069,0.444690022842564,-2816.75570470348
3.66834639208354,-9.20410061262035,7.39323806079723,-0.133576988735229,-0.0809674481784182,-0.185596988375439,-0.250245214508185,-0.183686625430708,0.24176391618972,0.0635018817707516,0.627677442153858,0.487227824891876,-2817.08488702318
0.856024603181924,-13.0381759657616,10.1856271791969,-0.295372247422867,-0.0164405229099193,-0.0625394360054917,-0.241784849307199,-0.206070001372107,0.202171610367631,0.00443942552502099,0.704057554118287,0.481333227744212,-2818.42631901553
4.33316440434808,-23.630163211759,6.00243887590041,0.23540727761971,-0.190933001369513,-0.0913319027188851,-0.247661038544207,-0.223373643282171,0.268983317927811,0.0857358933773503,0.833794472985378,0.436014237241035,-2823.10189750112
5.1215993623451,-23.5414497500008,5.24899867163884,0.212709075431719,-0.198334815288304,-0.115113881966132,-0.222728497780715,-0.206623278498581,0.272226280889244,0.0684755533981958,0.820926220577543,0.43454136319777,-2823.86213407099
3.75299375684311,-23.6081950540537,6.75598707732702,0.104865107426734,-0.167819359545232,-0.0509117329108858,-0.198148088911046,-0.232591307876939,0.275929979961202,0.0813493963430673,0.77180811425843,0.432783236388469,-2818.64063301559
4.53376437953507,-13.2807705458724,6.22822524170881,-0.208724313355448,-0.168712130293755,-0.0981261581605335,-0.268011522521004,-0.312002165711499,0.219750540110863,0.0508363398782921,0.846703680237535,0.480861043646091,-2813.92351805149
3.28801550852634,-13.9961872124202,7.45309344529684,-0.0992477454688755,0.00345359981860305,-0.169081477370068,-0.277512907197182,-0.210197253672608,0.182838926530796,0.0119575119056547,0.811011716784868,0.475293488005754,-2814.74779973201
2.16484674166757,-14.522970244789,8.70827507150016,-0.0636061660152833,-0.00734209432987997,-0.197260648118002,-0.244462361227574,-0.208412705228839,0.165461023681737,0.0714928229264841,0.711787987499467,0.448945185216428,-2816.71839912113
4.20339608492794,-6.74240696590303,6.44608945296779,-0.0940098049696319,-0.101345952915896,-0.0215350424927933,-0.265042921430022,-0.251333960844638,0.194945933501445,-0.00369082843738433,0.824999526796134,0.481530016658642,-2814.49795493272
5.79928304889871,-12.8604855996637,5.14738707157198,-0.440793965262111,-0.075337575150384,-0.0787220269707327,-0.182782196319642,-0.316285958167476,0.262987522687801,0.0675443359178701,0.817511176668871,0.476353515754123,-2818.64523827655
4.34724349405406,-18.0096508828425,6.41293268415899,-0.188299367137638,-0.199879818812731,0.0823328813965652,-0.280998642607549,-0.266659319365356,0.316536622827468,-0.0414870705532455,0.708546550094254,0.473639077343716,-2819.73136732395
5.65898764165846,-14.0343195156989,5.22386137850916,-0.09326330530231,-0.175223097928064,-0.0820778163689458,-0.145128363163326,-0.327659554212777,0.230727858967547,0.0542579738796362,0.649316863683518,0.428350122527197,-2818.38308379491
3.32546619647879,-9.29049532426844,7.4103928022848,-0.244075263650707,-0.237551225860111,0.145885479849154,-0.267788382335926,-0.293315031706984,0.221030928707791,0.12915573502766,0.790732260675946,0.478842933098224,-2819.10645117708
6.90755701036053,-12.3771765468985,4.10424312117514,-0.0995080377323313,-0.171542296707729,-0.0816787899606407,-0.256072375469061,-0.36382869059271,0.273979283567549,0.00949755396392388,0.476402372593275,0.457695925025807,-2817.03352360897
1.04480187506681,-20.2818254010169,9.53955607481257,-0.115870330519134,-0.0899195911620538,-0.021927611592315,-0.188079390387526,-0.241289878966832,0.211601172333731,0.106969747980927,0.941432737185745,0.469918689147377,-2818.54163396474
6.39735136135958,-10.1293248177705,4.48059063457494,-0.209718661902526,-0.224938197259428,-0.157263816885815,-0.31382921957254,-0.329203236979541,0.196950263775075,0.0424822476065394,0.807344192711567,0.497220706963728,-2818.39041295461
6.80483986334428,-6.4128980637133,4.20600083388473,-0.204822246156822,-0.211423155340558,-0.233314873010611,-0.273747557405187,-0.241137767442913,0.175762726999663,0.0930492597632209,0.680399338383439,0.484870266123696,-2820.01327463614
1.86607534824385,-14.3461462883237,8.57116888339335,-0.00258461722003998,-0.17526646610089,0.0612957096423328,-0.192660561145189,-0.183443451299768,0.262499270356199,-0.0179370779184849,0.899263779380444,0.444779105608627,-2817.5223548641
0.922698081539147,-6.31465269492036,9.72731823902468,0.0551036662345074,-0.196976437576743,-0.0515383361004398,-0.243208815713743,-0.1919019967047,0.273735231999436,0.153543715727183,0.780137637540843,0.46333851581376,-2818.7029333146
6.63468305268801,-11.0476039997151,4.18107444273634,-0.161764814753414,-0.238137231632783,0.0350898465781173,-0.206695704668452,-0.30654350919964,0.331650318746593,-0.025671684159175,0.580205790735648,0.505819840708116,-2821.44898166844
5.81882961402028,-5.08120557241254,4.88691551837682,-0.0488670931721057,-0.269279979434343,-0.0329049009994701,-0.154980877553349,-0.40038381168216,0.363368304688661,0.0119496799856804,0.629728110337314,0.485693983705283,-2827.5279670137
7.18905857391068,-24.3824355477229,3.83313583341481,-0.298651639087839,-0.231878810037538,0.124868390095888,-0.276721105237807,-0.327741812505624,0.266205794525769,0.0721269313798821,0.596778299218331,0.467481166648349,-2825.25195705993
3.84983215616822,-19.1340948115647,7.11102438299322,-0.245985916096067,-0.170489328413619,0.00756232939115085,-0.122259292641233,-0.288372610013475,0.258435021260239,0.0525595278078044,0.65961488399686,0.478690598685537,-2816.38234253889
2.60798400300078,-22.1323454634158,8.4710716950059,-0.344309989676878,-0.127034712226331,0.0325358539549773,-0.116099903552308,-0.344273891869854,0.307744622212315,0.0267632288977218,0.616716294015749,0.474183668233456,-2822.65415787938
5.03447460271526,-14.8058906437207,5.96781811429669,-0.296129999954249,-0.197971771794732,0.0112236209014748,-0.144366068756359,-0.33214539812542,0.34665738942064,0.0369559043667285,0.61093248109001,0.503774188074145,-2819.5319799087
8.73795615369217,-6.26000096158813,1.78300740346894,0.000338796076456697,0.0650659464341174,0.0112948657813729,-0.208765434439729,-0.262403736310937,0.227056976798652,-0.0258568618898839,0.661126726383625,0.474006332586859,-2823.14353855972
6.85150119778497,-9.05838974504387,3.62376489338084,0.040094044239462,-0.021376819740758,-0.120943848024192,-0.190261333082327,-0.196644801224314,0.263060662365967,0.00249773673771102,0.781061430137131,0.497401787850845,-2819.78163066136
1.3156517119973,-7.72732263012456,9.57046052763972,-0.245931080698878,-0.212443029063029,0.111561659037286,-0.206082881447546,-0.171100304120292,0.20393946617657,0.0486947376508179,0.745603852998233,0.446882045191847,-2819.26563507474
3.47799409078317,-8.61704412425753,7.23036558027707,0.0108795294341384,-0.108710389071386,-0.0377048412568731,-0.189535354886595,-0.185881130504429,0.220137531020219,0.127593382591981,0.709228447694198,0.50292331921959,-2816.69423047265
3.08108117179209,-12.1256278789231,7.63381013675359,-0.00172709313222675,-0.143634409852727,-0.029428849399016,-0.188846614904304,-0.193827843430526,0.236442646459759,0.0886564453188962,0.720359177842639,0.49676841261201,-2814.96596015952
6.45901736120466,-11.8194749403225,4.48158608364434,-0.283858482124499,-0.253186354107834,-0.0484877279232836,-0.329690448279282,-0.277745815979853,0.245138946774302,0.006791567821042,0.682339124520816,0.434032191550074,-2818.26303839638
5.15256744264204,-14.1887694260538,5.78260038889163,-0.146344414812147,-0.189666186911012,-0.0021992055790227,-0.283353432376,-0.324058516548522,0.259893546765916,0.00745784591230932,0.571693625858567,0.427650565978085,-2816.03200651984
5.0797098905552,-11.8921282756279,5.74939033238424,-0.148114126753326,-0.189113252504853,-0.191641626585854,-0.291126773319426,-0.310621200885952,0.289450238018833,0.102824017760519,0.791866295558498,0.50044096762976,-2816.38430067084
5.37102865476557,-7.29696818183048,5.49776787088086,-0.23919372689209,0.070545970739478,-0.139049863688327,-0.105524155217179,-0.320459256318113,0.267617034404466,-0.067561111810474,0.691742758626445,0.488741128864662,-2824.15059623132
4.61865482796875,-10.3502919713209,6.23879805650141,-0.233697702145916,0.128137567570258,-0.137102882491601,-0.122564692505182,-0.27167498504688,0.261822244390442,-0.0904510071122073,0.690400434484805,0.467921542154566,-2823.8888118933
0.512879443153205,-7.9284232278062,10.1368610492048,0.125726707620881,-0.301555427152314,-0.155185701386683,-0.324241081140644,-0.23067077401451,0.193176196540427,0.141709953130569,0.860551293026996,0.480371451130104,-2822.41444656139
2.07826363498548,-10.9239347583713,8.62354553439473,-0.00202337591464265,-0.312950485346468,0.233605058655421,-0.0733433389694454,-0.212954545360277,0.203751835848213,0.112971681787717,0.629124816171588,0.501802023263149,-2823.60846852625
0.766529457674068,-8.37639686176603,9.96469838682058,-0.12837824489884,-0.240884469460748,-0.00392487628932865,-0.248419215507177,-0.282186942126401,0.200175471514424,0.0273937510938649,0.793004692903413,0.478879294445796,-2817.36787632915
3.35750378523463,-15.9704329805563,7.31444129306883,-0.030181458704835,-0.0650578923192861,-0.137054201353718,-0.222214142926913,-0.179662849875589,0.194598830317565,0.042370200096302,0.80084493022958,0.452395224826833,-2813.95725360111
4.54941877550781,-15.7198694043651,6.14813911230265,-0.14639909054852,-0.158915372357603,-0.000683592936730263,-0.251797872569883,-0.325535091856744,0.259509802023098,-0.0039602695996036,0.783854725698664,0.442796024925454,-2814.50791180951
4.84697035720364,-19.6003745968646,5.95954813777082,-0.236283108851751,-0.123591820570495,-0.0572888751577632,-0.221840877330342,-0.269335987381112,0.250149979596439,0.0271148362213749,0.759983702522021,0.454126980048303,-2813.91242589995
4.33323918270135,-5.64406637032258,6.49499709109519,0.0260489363704913,-0.316821277286285,-0.0589839912163952,-0.325816198361054,-0.329283455499641,0.251565960329818,0.0910992483620023,0.636262228515462,0.479059555428721,-2816.31518832005
4.33323918270135,-5.64406637032258,6.49499709109519,0.0260489363704913,-0.316821277286285,-0.0589839912163952,-0.325816198361054,-0.329283455499641,0.251565960329818,0.0910992483620023,0.636262228515462,0.479059555428721,-2816.31518832005
5.33715487026987,-23.2057730441523,5.47240415101756,-0.247096460868004,-0.155009153630197,-0.0439517453271741,-0.205638127815699,-0.285087268106537,0.307954348581956,0.059820750580996,0.762892954802768,0.442975097990425,-2816.3076240125
2.45604988159532,-20.2937513224745,8.37247276432402,-0.227652611992079,-0.15733052253337,0.00656524541117527,-0.229700892475732,-0.256556333728345,0.192138914338178,0.0559773302526419,0.828937486051711,0.439600391685728,-2817.70828927525
4.85881733470706,-18.6667975485638,6.05902304987056,-0.240364497349042,-0.28975901916684,-0.0502407168397152,-0.259364187486859,-0.274943633715094,0.193529813090368,0.0172893590966258,0.754157133239249,0.457041308404876,-2816.73015153992
2.88210318696344,-8.64837413529039,7.76675724849528,0.0055933552044352,-0.0938757996268945,0.049186282132579,-0.183225879692358,-0.249868611643267,0.198432927365249,0.0922455235867517,0.688946516038223,0.450876980913358,-2815.14870915808
4.72465461085048,-8.64350937767249,6.28855348556743,-0.292322962060418,-0.310037572344612,-0.0894933153128277,-0.299033143077859,-0.342644841705899,0.318691526706325,0.0593693869889677,0.728525141084958,0.455430027279444,-2815.44283255697
4.6342221484466,-7.11738157705934,6.37781887815493,-0.223681280758945,-0.300963447624095,-0.105870059502465,-0.316456389507852,-0.357760018145791,0.311565135124996,0.0831967700300349,0.675048660096714,0.470953771328923,-2814.79057262928
6.5198993709893,-10.518759004336,4.35168530948176,-0.160052237900786,-0.179755458670249,0.0497804916362645,-0.206774512137914,-0.338082028729566,0.186119467554338,0.0518344755337488,0.561647746741854,0.468412836965823,-2815.57842972984
3.75358571320448,-10.3436695189279,7.20768644689115,-0.300639034761196,-0.23039117502446,-0.0324272031163099,-0.230120273449242,-0.300887125111803,0.318298792111593,0.114059477115914,0.759779205605477,0.470891150811812,-2816.08231046616
5.20363149047089,-14.3052918204187,5.63202898162765,-0.0928601634010616,-0.14616429349123,-0.0996784736415856,-0.259697287765312,-0.243357691572501,0.227154495475997,0.0407371824935213,0.666330406772781,0.457785961753793,-2812.35039337917
3.42218849426831,-11.0893357282922,7.33500122660152,-0.101968157030451,-0.145074497917908,-0.0986988694819856,-0.265158539773006,-0.274380319483622,0.225583144699355,0.122399462684,0.763792714321144,0.447932495539226,-2813.76206364865
3.26301508258806,-19.2488124720727,7.46562314717194,-0.152508746180368,-0.231867061827599,-0.0560902789722102,-0.321529885514236,-0.211039176503917,0.281930710657044,0.0831670208041891,0.833257428838991,0.42211625502928,-2819.0674718201
4.49749917851012,-17.0870716803494,6.30441133671555,-0.0218061839966467,0.0192429506096142,-0.138034654534851,-0.191136614711964,-0.324360746370236,0.22778679941292,-0.000161674667843123,0.651998184522734,0.503187590927217,-2820.13424160705
5.81204680322703,-7.77010455491466,4.87109660199203,-0.14287624780028,-0.0609850377915329,-0.115619487336295,-0.281395591780508,-0.159261041587839,0.234220201611719,-0.0313100375906749,0.778186317278518,0.442749453064878,-2819.08120059936
1.06350359898323,-8.47971019833787,9.57098944095039,0.201777684416802,-0.0760828356403915,-0.180656758217136,-0.236631944533681,-0.245704218930227,0.260431143078793,0.0296354926191733,0.751341447921328,0.468511657416164,-2820.4839377357
4.54282428526056,-10.8240264184025,6.3821275359615,-0.194533105628325,-0.161037219329525,-0.0821638382133243,-0.369336282906544,-0.313222121982308,0.187611964327495,0.0799027149035,0.65982582044995,0.471094740726358,-2816.93345329394
5.98237985606253,-5.97721038698325,4.92277528264287,-0.277705435329617,-0.307101344735668,-0.1131273102692,-0.241258822966529,-0.323348336758973,0.334347576852493,0.0222107954101274,0.741343637283703,0.478146452483096,-2819.16646732119
4.64138136743713,-10.6373628462603,6.42482221413899,-0.20938546516507,-0.192818159139559,-0.110618729032421,-0.381776597465272,-0.351462708155554,0.24153380842788,0.0607908247066166,0.593664993139437,0.435893041827271,-2818.12112634189
2.75504856871353,-7.41748369477317,7.73465528871901,0.133950842561342,-0.163636950525087,-0.0800125819913088,-0.245562707236751,-0.276913389121793,0.257761350407507,0.0620152712056624,0.822382569107769,0.506969085960995,-2817.22815585691
5.48164775605886,-8.96652356785239,4.98354417937244,0.0974474115021826,-0.163375568297354,-0.137181091375004,-0.0958429994581981,-0.279130722904889,0.191419743778808,0.10243139704834,0.87571005065994,0.487594340230198,-2824.89878666825
2.71273182145271,-13.4149222049884,7.97324606917535,-0.217007082604064,-0.0922658337765076,0.175966765125262,-0.250114475486727,-0.214436056649317,0.22885997157908,-0.0129612170084768,0.765810096180521,0.453833253405031,-2821.25780432316
1.90720093763869,-18.4587861024342,8.83386519503803,-0.229360191136052,-0.175549163223965,0.0877077893944466,-0.196256949223472,-0.258872004427979,0.212251607627329,-0.0625395360701197,0.793336882890668,0.426536213090925,-2821.82063832624
4.6742171431035,-6.13168089256372,5.92737600188078,-0.0453088258186158,-0.198740641430119,0.0142384599885849,-0.169053575433729,-0.256018721346938,0.297035307040888,0.178122566451994,0.844053904532821,0.448237742546614,-2821.24377430682
4.7599768945313,-12.6295814035648,6.37157168778048,-0.393082317851061,-0.171457963159488,0.0106952834548754,-0.234602788578751,-0.344690020167589,0.271766272905223,-0.032367910270682,0.588584487201093,0.449790889897843,-2818.40755630086
5.82896342323638,-9.81841614762408,4.98063099433004,-0.240172226182838,-0.248193818964838,0.0443613287024084,-0.184618682632617,-0.35230535462159,0.254541853380041,0.0543689964241789,0.746848932525038,0.410615696964758,-2816.9579789759
4.15675963184671,-10.3668619139163,6.64184070447908,-0.193537544125306,-0.370255649321107,0.0903524120374497,-0.262268540748321,-0.358253800248196,0.310758806389446,-0.00562141711969465,0.763714625233491,0.407797683209844,-2822.60829825463
3.4353350501433,-15.9577390467013,7.34528572084434,-0.167070826345792,-0.333183967062382,-0.0473659950418491,-0.280918652303679,-0.328702229753245,0.324474582523986,-0.00769364118103467,0.839939882798466,0.435168266947128,-2819.1647509266
5.03490323050549,-8.38323676697986,5.50708445351091,-0.00871815424171877,-0.258760019318968,-0.0473518823610809,-0.303363288927999,-0.323612584428326,0.277485075168567,0.110118856101111,0.85009282228647,0.448890938596029,-2815.97097488745
3.65666375418255,-7.16834001628616,7.30806500152046,-0.141091130389998,-0.30705981785708,0.0150623007358587,-0.187686967439535,-0.296891776120732,0.249321726241321,-0.000266840889565564,0.629678174611818,0.485120607515462,-2815.69296430368
2.80225566412301,-6.41037929638706,8.2335305748859,-0.183421287811897,-0.189513623621338,0.0298354952295924,-0.27592909667466,-0.332618800444457,0.30382711886244,-0.0166483925442433,0.586915524406115,0.482871758963033,-2819.7234794195
4.9153719727652,-11.9776874732231,6.00977361602339,-0.0448813449878297,-0.222456429062282,0.046172760041031,-0.197927529626516,-0.311407394568532,0.320792907127953,0.0178537808803506,0.51504622701504,0.466440049193544,-2816.97730711635
4.62902903647144,-5.25535911461256,6.30715581107092,-0.202561477092385,-0.194942813981913,0.0874178865376147,-0.158373760111612,-0.310142930483434,0.283203878742288,0.0459733726068419,0.582126574047542,0.468439300203291,-2815.06833241952
4.47635926138852,-6.55102880207747,6.39607016149831,-0.226779407243331,-0.216836361971855,0.0878478768185108,-0.142818377239656,-0.31537511194358,0.233228147470382,0.058158437095893,0.655851505188504,0.46834335541208,-2813.98096720723
4.01506209078288,-9.35259844507901,6.60311751192637,-0.119629335036633,-0.0144960665646541,-0.0508916720397034,-0.179103751545046,-0.200054437507278,0.258421304136551,0.154314956972007,0.898316534443659,0.467359060397069,-2819.51186261334
4.87129735824233,-7.61941125278216,5.96337626064611,0.00920394600468215,-0.429213570657748,-0.00490080663642046,-0.293627157470953,-0.376355601449339,0.215838046359918,0.0132923435842684,0.584353531917931,0.441999905030772,-2818.68759590322
2.84015111134347,-7.21357775338239,8.19319491476757,-0.0646035771275822,-0.492575565769201,-0.0507767034705358,-0.345297697509797,-0.359104222274315,0.195144484862897,0.0204694401089494,0.571131347709594,0.480813892152229,-2820.43252364939
5.16144526984893,-8.7914670916422,5.56922649495748,-0.178180113581704,0.0393574332213516,-0.205999227745601,-0.138670207131997,-0.259654504708822,0.288396482064699,0.0991097766279734,0.847154634340926,0.460500538408894,-2821.71053196835
7.1125790431969,-7.86346489007725,3.6984203257247,-0.189179349252914,-0.309656467736737,-0.0515331929461377,-0.405689964626991,-0.344882052045881,0.259413245503906,0.10521414408155,0.738785947627337,0.491481090723333,-2819.93809517007
5.50203661407977,-8.20878184009621,5.39597673827229,-0.180285864732247,-0.248526804659176,-0.0246449463721376,-0.161464660332729,-0.414644088949786,0.283094391884868,0.0735399485336233,0.638917094846518,0.446615733091391,-2817.55610525799
