"b_Intercept","b_hu_Intercept","b_Open","b_Fishable","b_logS_RS","b_M_RG","b_M_Gag","b_sin1","b_cos1","b_sin2","b_cos2","b_A_RS","b_hu_Open","sigma","lp__"
-3.02704894464046,0.751762672085723,2.82741784584184,11.1774518212487,-0.549227560619276,0.278442364143473,0.593519412308859,0.271666820468898,-0.130299237277033,0.200114718958619,0.470876850325077,-0.0593205222313309,-3.42536008354323,0.990671442779587,-1559.23170639567
-0.832214459438413,1.48842258981345,3.09107526874039,8.40052975987042,0.0256141543134263,0.959318385430367,-0.0892118498763016,0.00563154251710431,0.19483817914607,0.286310965272297,0.276029758886369,0.324883654395086,-4.33757880661908,1.06217872606698,-1564.25842771072
-6.73880921880224,1.31079512104941,2.46898509966642,13.8390233011941,-0.602744893714795,0.973734603520459,0.884081131422952,0.0774855980382159,-0.259235024666589,-0.00398058961170146,0.277746783509914,0.175612822276642,-4.20617338407359,0.914279577667204,-1560.07820130443
-1.4870353337958,0.923709705573221,2.97535003044587,9.25092849022929,-0.268215958282497,0.921432041833759,-0.164311758094876,-0.00998827275194725,-0.0310678981247942,-0.00714906225118532,0.4685410708473,0.147893855791101,-3.63080717277445,1.02768615660983,-1557.03705832754
-9.96057948087962,1.26753373727782,2.48775701952388,17.4498315477949,-0.13070894589617,1.39869631879114,0.0551274355954398,0.00521423983178069,-0.0636163365069604,0.225450242844134,0.55610227879211,0.392561718417417,-4.40210050405919,0.964301405643616,-1560.31398488388
-10.9980846531185,0.975171964230403,2.45970732623295,18.4411082247408,0.228383232409198,1.75821306246654,-0.0641464724579827,0.0925672199215032,0.203646219468703,-0.0268254300420826,0.627750038795776,0.190510535155472,-3.53337817506096,0.957096305639674,-1563.20364733675
3.30872395300601,0.954219583219002,2.78770696538108,4.78321555802771,-0.121544997978085,0.0980047334883315,0.187544749418396,0.497482206067791,-0.431928806212787,0.325027576268442,0.266437887293109,0.247498229080816,-3.82421659459155,1.00660644313988,-1560.8085085502
-5.84057174811764,1.14042762811609,2.5294694191239,12.8732875011031,-0.692029415553432,1.60720573416337,0.551522017553298,0.35766100691065,-0.167517115617882,-0.202253147212833,0.438332327745617,-0.156102035559878,-3.93043453838162,0.970036622253137,-1560.68937442509
0.813593026081065,1.48270781860108,2.88144545184118,7.10787602616081,0.17492270361743,0.147285328857728,-0.026613710349317,0.0404313251269888,-0.691658911343818,0.0177115708966775,0.375764416461105,0.396834654298648,-4.43447214543961,1.01273574212831,-1562.18626401977
-4.76042850501155,0.816891860521857,2.47052306841228,12.4397400294062,-0.219761588488206,1.40132602066537,0.368889071521447,0.41949857038059,-0.0893910442626308,-0.0324617766494456,0.501636573109841,-0.0616821219882071,-3.65079958746192,0.948365277887642,-1561.74825883162
-3.43075036900839,1.34577941720754,3.00453196800877,10.7084419330369,-0.076309415306785,0.437833050184322,0.453626774089714,0.179394110190878,-0.465461224136038,0.0434975663742726,0.216603521512203,0.374159481854327,-4.17863573811609,0.963875342348741,-1559.28863000949
-2.94836048032358,1.45377660626961,2.77673198026104,10.2918417563761,-0.00630013102340109,0.674926300730832,0.439474129074253,0.212119927639561,-0.361202117476907,-0.0739044434062697,0.277769044421642,0.31199954875271,-4.22488409595475,0.951599166109749,-1557.98621827738
-2.96487805125716,1.30715343072079,2.75418631156842,10.6213550466813,-0.328277856532356,0.698852217652539,0.117237267434654,-0.0157588456840748,-0.284323625241474,0.00171855863094052,0.492860346028547,0.293183996489166,-3.81168689636977,0.964122560331517,-1555.49191509097
-5.62327796441678,0.825892195621319,2.76473218071957,13.0855116324068,-0.194906824731424,0.749744172832425,0.493425411957756,0.424352428440388,-0.248680929178531,0.128666241903121,0.346771254847919,0.238421254185565,-2.62935534183876,0.943895885836515,-1559.02256202261
-0.363708283614365,1.0169843034475,2.36209528513442,8.31741584601826,0.108791957590783,0.851514785203205,-0.254900860810573,-0.255586192820816,-0.494675971785418,-0.0460036574953435,0.463564587367795,0.263160535731623,-5.50575877944938,0.961681190696809,-1560.95408577747
-5.77227656643418,1.06778776102131,3.01440553058218,13.0501480980504,-0.326351852252539,0.851694725221536,0.698793617291684,0.654391849246094,0.135385525839753,0.237856760234075,0.333146803706074,0.225941828928367,-2.76490979501321,0.959004204978698,-1560.0992513252
-7.04581081560288,0.916995581012241,2.63338362295439,14.3095546549525,-0.480875713232843,1.21895202243476,0.552878388785765,0.435699017770271,-0.121509571348498,0.103108943943129,0.475169150647697,0.28598512431808,-3.23181388956844,0.915810171236568,-1559.32189537176
-2.64550593655247,1.53742990348905,2.86973077940151,10.5767325747612,0.166758956904262,0.680518518415214,-0.358372680467305,0.0872149137204906,-0.128097224513361,0.19869683269268,0.468459049222833,0.545419239696671,-4.863066578443,1.06781903536942,-1560.77180192516
-5.88819485745341,0.805927376554493,2.8710387807719,13.5914599451424,-0.245962691125338,0.853474019002494,0.48479124287893,0.688168260071133,0.259127913283106,0.478202240507161,0.278158447180535,0.242133759363156,-3.06761649445607,0.94187022664726,-1559.95333944053
-5.47083721531008,0.990727624304809,2.97675672824066,13.3335680073762,-0.458381285600837,0.586643697738373,0.477255890914073,0.544651355047356,-0.0517801084081245,0.293754581324916,0.350437043434367,0.142508051717546,-3.45097781661792,0.913046166867731,-1557.06768106993
-0.840264033510394,1.29745287305301,2.68854732820359,7.88237809802629,-0.388293184154612,1.06498954979264,0.589086780420664,0.392762520829806,-0.41212326280926,0.103109264654902,0.02533771366931,0.222074220730017,-3.95910108288885,0.971942773432689,-1557.20011239382
0.0738032283469163,0.95645532945684,2.96919083653147,7.292636625402,-0.297812729616218,0.909461456252555,0.237575057600946,0.22099315151646,-0.120474020810753,0.139748310295231,0.472390954800867,0.251794601968169,-3.5007607068777,0.995121686361047,-1555.32452019962
0.869542341456295,0.867384843958635,2.89832418398535,6.44006979081768,-0.22393658555794,0.981794577522219,0.195397196826331,0.174027808871709,0.012656108924892,0.0189437780489347,0.681916046206817,0.157484658373073,-3.4564831745887,0.941265416182561,-1558.93414648651
-5.89578381745373,1.38190173316768,2.44537162298934,13.5705159430973,-0.622444115629388,0.875014518477388,0.774252910460619,0.511781798237784,-0.154775536232993,0.213445678920364,0.0644847327501308,0.0226675576436202,-3.79861067045736,0.904622666032761,-1562.38771979511
-0.0990273807100355,1.20509491250249,3.15765834500315,7.03572891304864,-0.310993425575437,1.22439213290684,-0.138697963148233,-0.0618879587177568,-0.0890113647687705,-0.0536529525360787,0.550257902453364,0.202910121632071,-4.43507369284877,1.08939702236422,-1562.42815493031
-10.3350013727041,1.04667376823909,2.5324949573189,18.4577659694467,-0.432114630284263,0.870490371906923,-0.111515868789633,-0.270955239279248,-0.497491645600332,-0.147160962445244,0.284286000982811,-0.0526823163584153,-3.71060970729278,1.00491595512359,-1560.96674469726
-1.64812986034983,0.848902105895195,2.8206172220995,9.51797556149177,-0.581904755875402,0.97292782337375,-0.171473714907858,0.0527399299732651,-0.382427880875076,-0.0218760261040368,0.299584350975892,-0.163176942478728,-3.19322348363418,1.06003686276164,-1559.53706170373
-0.131807771086587,1.34113762579149,2.83586623637978,7.20323607556991,-0.625127620120394,0.868146603971091,0.286371015348821,-0.134563807460093,-0.500271178738715,-0.212638069523665,0.377004807503454,0.149029237768097,-4.4450143175018,0.911101670627468,-1560.00353978502
-2.65089944328624,1.41269964075807,2.92081373421462,9.77220248506526,-0.541666794121531,1.07489179129017,0.844859400769206,0.505131072614573,-0.00585732032470598,0.301421172256668,0.302688032102193,0.0576159319877616,-4.16020718165313,1.06500344767661,-1559.02244406546
-2.79875730348003,0.935485922847443,2.77324705517802,10.4497117335213,-0.199815924072263,0.838229767411154,0.243114487811157,0.185749724695098,-0.247358657087346,0.0453699822516172,0.4413145474289,0.146486052206272,-3.42755934860186,0.9315722815139,-1554.05152400768
-3.88783824542716,1.26012175327423,2.18774116782773,11.9324611580193,0.0240750024485783,0.394157767400702,0.514278937853278,0.0443205841359812,-0.307218580384225,0.106217731737126,0.454330094167772,0.501049064974912,-3.85397995421946,0.950283452837038,-1559.14090134289
-3.60941975618143,1.063124884008,2.15632658461863,11.6529190315839,-0.0363741850156379,0.374262326093137,0.505019187694768,0.0894331580786177,-0.445733303322064,0.0494913076576465,0.453725942921078,0.498784833419592,-3.58127279723424,0.955872714454748,-1559.09774803225
0.84252316458802,0.917608078492116,3.30907960945819,6.24183648121867,-0.678175406880223,1.10583726009333,0.221812456449813,0.164968443868918,-0.273959587602611,-0.0297502560491534,0.405379968806296,0.0357880976595459,-3.85447615731823,1.03186237983675,-1559.76061955241
-3.77920347013648,1.35652414022825,2.64631713278308,11.8491667199769,-0.290885359060572,1.08079210069786,-0.0453419164658556,0.234505095077867,-0.186384186768475,0.305976643386074,0.326116107886235,-0.0609508430014619,-4.02882478934028,1.04875553248005,-1558.94417681247
-3.46758840023888,0.904368406269391,2.86897439209111,11.5969346351747,-0.109768891530968,0.392059932254463,0.159394516618041,0.0220233595238518,0.0181679357039946,-0.0950514617345226,0.623821283518484,0.248917449771758,-4.40069335402692,0.998519572200582,-1560.22270487015
-5.42980408320679,0.666258943146717,2.36173530668357,13.5032455924429,0.135256922410914,0.509528541941557,0.048428198502058,-0.0652057099589517,-0.457593276458548,-0.178959391101917,0.638136708382972,0.310351165844222,-4.20677632290695,0.974831347522325,-1561.55805561096
-2.90549136017607,0.881245344301627,2.51683181159628,10.5963726968548,-0.0500218875666736,0.680690323833008,0.139314202311352,-0.507521343236043,-0.204046886808287,-0.0995043856334045,0.558046849205938,0.278688691080766,-4.124939513591,1.03081736837745,-1562.13071555627
-2.24661066683146,1.33322234977636,2.86824633862506,9.82756640228305,0.0206663676754105,0.567484181058002,0.450183623140906,0.660227875528855,-0.185707826079291,0.214008307789132,0.216143821080664,0.425022152930897,-3.41118001022114,0.974672459221369,-1559.38070720763
-6.41837650264503,0.985328654112828,3.07081820219463,14.1779273142916,-0.91356694179232,0.876820788411347,0.0699218769289677,-0.0109348738543868,-0.235361606553276,0.0279474561413393,0.424063598874182,-0.159094152000111,-4.96417674488001,1.07509572276317,-1562.74967255271
-1.48074298786218,1.11888497685261,3.11808138632133,8.13325708152301,-0.461917197739097,1.05931793941718,0.790966476312199,0.708450867879785,-0.308576388060873,0.079875501586719,0.167962136021709,0.243404451255326,-3.84704273831945,0.923433508351645,-1557.89681193122
-0.0248250826926881,1.23428293134959,3.4966102359439,7.28819972739901,-0.594243201699777,0.509087767501305,0.642543938992673,0.487083732795959,-0.183358573382415,0.159030324156137,0.0856074486361803,0.0510244720990572,-3.70842413559227,0.954738361408621,-1562.33055615588
1.38564545616917,0.948293117716513,2.75744633521709,5.49066451865326,-0.960814086255847,1.10867327812241,1.1865225430757,0.465102309276556,-0.275370347142946,-0.0278185777435358,0.452155082363549,-0.260808302905624,-3.78084400355572,1.12602771864466,-1561.86040184454
-6.90944438407305,1.06481062706852,2.56417725029673,15.5656400418891,0.206347569291764,0.344771316020436,-0.558750085484082,-0.101664034828655,-0.242202302027743,0.135278709513835,0.217080958776194,0.491666008829863,-3.80486367460652,0.860373588501624,-1562.08087675595
-2.86947717658275,1.17662183587867,2.88397092758185,9.57439491491254,-0.300194716008485,1.22648371904894,0.63608019444605,0.351291506947082,-0.125072148912199,-0.0211066772596412,0.552903822773781,0.272933392681039,-3.46439105065148,1.0155556620543,-1557.55689192711
-6.94395078395142,1.10481368450377,2.95141676412451,13.954417530877,-0.594935118908081,1.49990920054732,0.282038752623693,0.266514631064009,-0.268458481927411,-0.0151831222438496,-0.0437923087230709,0.111380463371421,-4.11354783522265,0.90697846063027,-1558.69696804267
-2.96857763445242,0.907400011043778,3.09395141790134,10.7865550362228,-0.378349575185261,0.610500812513684,0.156440490941,0.254229889654477,-0.213421820781447,0.141269034931228,0.298864955177246,0.0400941302524863,-4.0329048735976,0.987823375056753,-1556.06630007475
-1.30207265559963,1.25968617924784,3.08161866243319,9.22051620944618,-0.499216959748475,0.610854666908151,-0.275615549960205,0.13943320917707,-0.327654989966664,0.105981965205102,0.344197697229837,0.0813868161653083,-4.19483560000329,1.01632720382875,-1558.30075794601
-6.22736889139804,0.930474865259402,2.2075501133007,13.6576839548747,0.0587617414834525,1.33049506139947,0.375658382774905,0.139839994921422,0.0377195759332586,0.0590379196156556,0.596926027650956,0.325107206982905,-3.71780718072296,0.983564401473524,-1558.39010523998
-5.48279446135681,1.29480622812098,2.5919311979004,12.5265685034931,-0.193202480970155,1.44808158991107,0.361844122573983,0.160425104351056,-0.0993375793112168,-0.0220144695356436,0.436653976820795,0.34022780002437,-3.82232998868989,0.916121469148062,-1556.18583219808
-1.36370146045028,0.95022019708506,3.09567087048377,9.17531278043805,-0.431926756612489,0.385592976057455,0.257762283087482,0.268486202256723,-0.272146874406108,0.164446158837776,0.323184908982623,0.143058417191649,-3.80783352047965,0.987574611967494,-1555.84735777839
-1.48004383799005,0.972302096160962,2.90343946443745,10.2530613464155,-0.318906131776597,-0.367068730860073,0.055013036557985,0.282020792491924,-0.318162258663098,0.144404637857894,0.212947271192844,0.175897141116833,-3.51291692375717,1.0205277100915,-1560.45310416633
-1.10670145878062,1.28333701634938,2.73152012569191,8.5271424407107,-0.306811991478947,0.961115824833458,-0.00795328057146006,0.04318081017996,-0.308306528430951,-0.0968877162085477,0.50859228045209,0.298056122364473,-4.46995648454187,0.905660992930166,-1557.18969759331
-0.52911306667129,1.19063940702046,2.64963335175824,7.80154246483208,-0.219013282108159,1.20911854613866,0.308767696883474,0.414308729396658,0.0770342637590448,0.151541341153065,0.455896242801961,0.305827268397907,-3.5903381410027,0.924106635152733,-1556.65738172016
-2.38622306770145,1.03679384384326,2.88834272519211,9.53548329609349,-0.324306897320787,1.17159695541249,0.373637709300051,0.374237763089166,-0.178605997140013,0.217017340481583,0.32747197052524,0.25215636831378,-3.31987328160652,0.973102686735141,-1554.93234002206
-4.30800056942974,0.919152564082202,2.40157408108347,12.100307632931,-0.039304348679073,0.846848330633192,0.0285157722852108,-0.0550479442397319,-0.433290975551076,0.0833113763147849,0.2451268343787,0.20829313448721,-4.26011643976706,0.898094968026873,-1559.11909521969
-5.05604404455828,1.00365762575913,2.86380796642605,12.4952879243945,-0.807841781284734,1.13638198623844,0.558935134447896,0.439852778455139,-0.085528255401475,0.224506925347503,0.0970344643441413,-0.00340504289557025,-3.37163205018579,1.14939198101794,-1561.55334365582
3.0073503936195,1.08749869655323,2.83147335849323,4.11601130512733,-0.616808246988623,1.30701941775755,0.114678486229434,0.215248150172667,0.0521954327548336,0.18299738862525,0.58382491330159,0.0935185646602675,-4.60375463173066,0.910492035740576,-1561.83166797199
-0.499371115591318,1.07736796930553,2.93738749114075,8.8918127615967,-0.530760133496529,0.45349166074581,0.13328310394788,0.269889223004618,-0.209514218727284,0.302038524947486,0.329577685530788,-0.237238583249671,-4.59780516572311,0.98542456951561,-1560.53358874814
-4.70599920599024,1.3310778340892,2.61468239468329,12.3392466328015,-0.33660484236773,0.851295596238482,0.325982569594696,0.0177976604438343,-0.157187035286965,0.323508779117607,0.557022664631114,0.141528803587694,-4.43309671356367,1.17146732141705,-1561.79927737281
0.412527795582387,0.961668509933987,2.25758339611098,7.14213114971002,-0.384931905400511,1.77916498014843,-0.128055495541785,-0.0384923127505428,-0.382972090283706,0.0218332883721016,0.221861161962505,-0.146463578404479,-3.65493274456007,0.971900974422409,-1562.44106660317
-2.94218024029323,1.21074583988463,2.68373279869548,10.2250533655246,-0.335656141191956,1.32985735100373,-0.0304426844930883,0.155135230505749,-0.199949758785837,-0.034547405480765,0.530030860398443,0.159131985353047,-4.01424578715116,1.11111729813318,-1558.97070052786
-2.67005422360134,1.09017604450611,2.92954222538286,10.3673751904411,-0.283910880593302,0.552585688653047,0.530930942997995,0.348367662622431,-0.18577948624576,0.124968551626687,0.2276846742887,0.138967847952323,-4.32201613635821,0.859402091868972,-1557.69192829722
-5.20012238164702,1.25407200558576,2.78218752880099,12.8491205482002,-0.464037567657247,0.489583627513754,0.435761051442453,0.460905911063527,-0.291530706473577,0.149887816830629,0.254223043024088,0.266576578886474,-4.50663120797977,0.875744425103936,-1557.82860224463
0.318298226087386,1.34027083647502,2.16315834147548,7.61007419672586,0.270845097502882,0.832742993665637,-0.131307906758743,-0.609329732268484,-0.868354726353958,-0.262694816753938,0.632200698835412,0.231893258757522,-3.91892228962761,1.12289989602721,-1565.71174044596
-1.71409667111398,1.31806534739283,2.38432118542935,10.092423166211,-0.199806133218725,0.525946988644093,-0.530760279370796,-0.558795634387327,-0.691261546718294,-0.187881039017358,0.482913762068676,0.213523412761766,-4.07888766567992,1.06215263034132,-1562.79652995836
-6.0194067710178,1.37947085146661,2.90697116659594,12.7417418331763,-0.972581900800904,1.11753313536267,1.06447390926887,0.561919050971468,-0.339349078744918,0.319205755190484,0.114037674347459,0.126747390987244,-4.3355588432726,0.958507114752954,-1563.08453624576
-1.39541856250743,0.818270921146742,3.17807055388683,8.50611040430912,-0.375252053008673,1.20955151030761,-0.0980389642373857,0.181394429024784,-0.328489152741574,-0.20716057485294,0.361150742914671,0.280078755618584,-3.67589083227636,0.969891972710815,-1560.83631431383
-5.32454130168023,1.4339200538088,2.59557898653824,13.4505395871017,-0.0564858968772459,0.67153190695354,-0.187924724027226,-0.00380768137218648,-0.176868491380193,0.103415899389996,0.153794977206661,0.241115472512658,-3.95997639797854,0.95015166328506,-1559.39522272256
-5.12702993370236,1.22631295403819,2.81479402404621,13.4118452267931,0.0577368495439801,0.0752307802083618,-0.0221993951176346,0.154712034562114,-0.590340580768947,0.12461407581376,0.117880240422816,0.43594397695495,-4.15736984723509,0.925922149579692,-1560.52438099281
-3.88321773120824,1.2434522732479,2.83385548779895,12.0116373501693,-0.0720577612334264,0.165542239726559,-0.023246103636397,-0.052347591280186,-0.67651849992716,0.0646262271203234,0.0861702719221693,0.466537933812422,-4.06593038189138,0.977223419353342,-1561.83030758656
2.94287831408288,0.913191027261769,2.83460053771634,4.11307661960327,-0.296444469633132,1.00762973780551,0.236411001922027,0.264018393822549,-0.626845134560452,0.110070985644297,0.262199902251808,0.252253262782706,-3.6226165968482,0.955861909751059,-1558.47294801436
1.12749147933705,1.33705772815923,2.66488995302283,6.5741479304707,-0.265880937709375,0.415332087796911,0.170246787326823,-0.271637017230576,-0.390221753407918,-0.222416043725274,0.269511274301612,0.30574095668122,-3.96813818656618,1.03302516546207,-1560.99024840437
-4.73574644253398,0.832907843978958,2.93469901586948,11.2445979869214,-0.358684210074342,1.72770534500181,0.386021977760599,0.593002815934089,-0.28776392099364,0.0306672155350807,0.312754103624973,0.195231221798151,-4.27658461104154,1.00423995746207,-1561.29939230953
2.44822446052773,1.27366995949182,2.81127394362423,5.78694573028762,-0.623215003290353,0.397980293603336,0.143717000151092,0.426676149721277,-0.297265238514783,0.24353257002821,0.314722890515835,-0.0369322047216095,-5.03375527780838,0.997181591086436,-1560.09700706521
5.81388545580584,1.1483742742319,2.74007594674867,2.05795555200365,-0.756546228082796,0.239891071200482,0.493415523769899,0.13128580749854,-0.320264130138968,0.45729904050465,0.345231583596668,0.0510671867438291,-5.23490277385687,1.06168872536449,-1567.07700805395
-11.8428664874997,1.16074317416594,2.50428794360215,19.43930402708,0.159528531808501,1.18386194854873,-0.0132314976548261,0.248355245546476,-0.259120806972056,0.10309392009108,0.386224226810894,0.329948965117181,-3.4557074064413,0.947823487701071,-1562.22281076356
3.78542157313393,1.09574520856768,2.79164776986454,3.52029872514395,-0.768438675979847,0.57456559314256,1.15787923378451,0.906086505644995,-0.447365679069208,-0.0873752137145369,0.429180091919293,-0.107105323827519,-4.77112520066548,1.11546663624742,-1568.25555875693
-6.15031793866067,1.13388533458045,3.04423988161524,13.4573163358774,-0.478522236445741,1.46452944907789,-0.160217394330509,0.270177306612632,-0.345051905142062,-0.00484360184080618,0.184785982749717,-0.117178821507829,-4.59252570331991,0.925566415646635,-1562.3611691579
-5.74952298323233,0.998688684586534,2.99228630754903,12.7546791576675,-0.541904439392633,1.22471929601078,0.808201159495129,0.787784196775808,0.0524000604229442,0.287910281039984,0.316745780077025,0.0405477741823057,-3.82777854091605,1.10960337672309,-1559.15139118614
-8.57396681781628,1.29516773611308,3.06024247982935,15.1057841556926,-0.415556932640684,2.23504461797238,0.178575026705334,0.467979052320519,0.443680826721665,0.267113872675047,0.299385998772046,0.225241850348049,-3.4345921922377,0.981878645206929,-1562.39325848857
-7.54652676714662,0.747347504262777,3.11938350767485,14.3043069480504,-0.378835612772083,1.73173392111091,0.407257269688676,0.657142670268443,0.292340845298652,0.224439711725064,0.526808502674482,0.153813973537888,-3.08052306150901,0.9327489110186,-1560.77900152562
-0.742253672357576,0.588713977988859,2.50838718129512,8.92063527355364,0.0808315779766004,0.334507587930171,-0.0233213834324963,0.039293851154192,-0.568134218858286,0.0666745230393592,0.383368062415938,0.328751208373783,-4.06812904413818,0.927949874342748,-1560.80346320959
-1.78494960432833,1.42584212662995,2.52701043127022,8.65668010630365,0.105424219597125,1.49773163477598,0.00458259035102894,0.22736045558506,-0.212835223104606,-0.0236736756764522,0.380076191665111,0.616655719473123,-4.81632194021736,0.929533854658944,-1562.15876759126
-9.56819920869808,0.743162383675443,2.69122920593345,17.6172164669285,-0.0917043411771449,0.609206330666393,-0.205949178934876,0.0515151569076361,-0.120372866880069,0.133471987665421,0.311471409203168,0.277185044565595,-3.46734606495706,1.0231924360679,-1561.87682717296
4.14034432164984,1.29579861610752,2.84366649057502,2.60327270986771,-0.670312684491866,1.23051005192297,0.759712205402395,0.259688254189876,-0.449327167721838,-0.173191043332336,0.280281870399249,-0.0770892662070403,-4.18895969578363,0.968834135067889,-1559.05044967819
-7.67445234632587,1.32209463602422,3.3541314909311,14.7358815015522,0.0235885963700754,1.20739702659038,0.248503738569436,0.715147717269177,0.411139915643389,0.142117212177389,0.524934029825016,0.56997441654139,-4.08441206782052,0.977330620690153,-1564.00903586051
-1.14370562530523,1.08887960590078,2.45957953868506,8.88478881922421,-0.777616306598323,1.23743416164393,0.1791191540258,-0.0741036035827609,-0.525249377322708,0.303574858917206,0.290930579860442,-0.31256414155095,-4.28735921948526,1.0162322777603,-1563.93405389032
3.27067939425214,1.31228381759592,2.91430230306234,5.13954357382926,-0.0511805703196022,0.441602927349136,-0.141352009394687,0.0593311077637949,-0.0958264971928373,0.100156385434248,0.594214393705357,-0.0349782637411706,-4.25260631549579,0.927449092046234,-1562.19045508062
-6.82990846201126,1.0153082730548,2.24127108763936,13.2015958696644,-0.345697322227601,1.24977687681655,0.785651069435011,0.139731475323336,-0.867962314671323,-0.206678131750329,0.195339474167354,0.502350045965047,-3.71290589316159,1.10640742143079,-1569.0625886276
3.46125062050861,0.858629863336171,3.44083499731636,3.62205079917044,-1.17537692321837,1.18443103338966,0.414759267123054,0.375844894647844,-0.0570512342432958,0.334687173332842,0.601469796693474,-0.396701795776793,-3.77130007252574,1.0575774594876,-1566.20807524081
-6.07140343844459,0.917220987853371,2.51386923342496,13.1189161496915,-0.253735345174932,1.22010015334876,0.643117249507653,0.363815519403625,-0.453839978530831,-0.188438281727457,0.111979757742665,0.418226149300565,-3.78419688410874,0.98451869117725,-1560.52003719157
-7.84383905394949,1.25618197124276,2.80753089072049,15.1572813249346,0.0306126159361995,1.14721124262833,0.0236969474694854,0.0713365132908881,0.0611381984899854,0.0942096595157202,0.5384224869603,0.383835622971916,-4.17448548692853,0.944047877993689,-1556.78333551584
-4.13481913772331,0.999373196993749,2.81556630913163,11.6180044782408,-0.386824073304229,1.00183779912583,0.269432112290401,0.284877136243364,-0.039692454838152,0.0928772626852844,0.393274956763151,0.186273130940337,-3.7315799895884,0.846750885771885,-1554.67281454212
-3.88991212710726,1.19227523479533,2.87933773838681,10.8715740433937,-0.254624828956431,1.02092058461472,0.461057770564579,0.28314280470082,-0.418675789840684,-0.0175171110931999,0.281486205523836,0.312826711426655,-3.79880051134684,1.04946581296227,-1555.97802636473
-3.9786578382329,0.944354771560548,3.00913286663915,11.9990682491926,-0.454649226520214,-0.00270612048070656,0.227584603236579,0.224189039086572,-0.240427054973237,0.0867670852237733,0.381717589504548,0.313824513283588,-3.11211785690797,1.01282107679762,-1559.58219206227
-0.500105663971944,0.980972622001228,2.59246575307729,7.23906784595258,-0.44471707819321,1.64712053761309,0.410369857688365,0.190709043974235,-0.400715047865339,-0.121128020226206,0.540892846210213,0.0807773524905012,-4.54115439437244,0.979545621895299,-1559.53119748586
-9.4661909830874,0.963707345108619,3.02016109026711,17.6626562625056,-0.113925394826862,0.530003177675319,-0.316873164691887,0.225967541876638,-0.249063964742066,0.175823263530059,0.272560163218587,0.317842323763162,-3.35587717320437,0.955671927838034,-1559.28067213595
