"b_Intercept","b_hu_Intercept","b_Fishable","b_M_RG","b_logS_RG","b_M_RS","b_M_Gag","b_sin1","b_cos1","b_sin2","b_cos2","b_A_RG","b_hu_M_RG","sigma","lp__"
-3.65634772387326,-1.18333468980581,10.957932069387,1.92297320012972,0.666330381851565,-0.198672677675927,0.292250132805367,0.181635391109683,-0.43316999918846,-0.0486429952559605,0.179547691783555,0.704348751365147,-10.7213572059614,0.820167618870822,-2663.46330782345
-0.778121728945388,-0.590245424003562,9.50919032309223,1.21256850846422,0.371278559682322,-0.533169914888235,0.247538243539356,-0.0175920512545006,-0.481504791514645,0.235781891012976,0.401740247785279,0.320547822071164,-11.7828381678399,1.00695672845308,-2662.56463703191
-2.70900071764664,-1.09117910911562,11.6925326147042,1.64802802006977,0.00685918011825978,-0.439584672924105,-0.0710481908015669,0.0164505101555751,-0.552677361959901,0.223292999093333,0.284181916956058,0.278413181119563,-7.51378090296251,0.966600279174298,-2663.3071396566
-4.33575001268921,-0.806721125439666,11.5948731319823,1.85326833492874,0.684688847248343,-0.355091356536232,0.506287417954069,0.276749992223355,-0.267068600900218,0.00550053443379683,0.341474026898894,0.684822627996028,-5.41706309198827,0.828899553815572,-2659.04207883912
5.13069864395041,-1.45503902804305,3.92247215664773,1.34871830926428,-0.484548086939704,-0.26209730728906,0.395150005325361,0.168517288458237,-0.523387094784837,0.0984851917999762,0.286246682443086,0.544375779530059,-7.05127650591118,0.982046858677923,-2662.25598450228
-7.74203631109879,0.313225650309935,15.2195544156839,1.70476155255068,1.10227729321249,-0.768176742302989,0.292628082820702,0.0933995270648268,-0.376685156960644,0.0615499587797263,0.346289637399618,0.43141320029056,-6.25955237817341,0.853790955996649,-2662.56841126614
-6.03924373690143,-0.663957651499214,13.813156917546,1.74049662957934,0.532913797128416,-0.40038610346817,0.21295238039117,-0.00071080042100998,-0.395048351458174,-0.0613866732102142,0.308048107264183,0.613294066635002,-9.69697651449427,0.947066685207088,-2658.60521598536
-3.47685872678277,-1.17127761033876,11.3491060504985,1.2083661403402,1.40859933840834,-0.485771521581319,-0.249674838361732,-0.186341171135113,-0.358134196463021,0.244307700951712,0.455808190287714,0.327431602241671,-5.38317583760805,0.898607693480672,-2665.1021087161
-2.20057112450133,-0.630527891726834,10.4824802782836,1.72963454207435,0.381917699804422,-0.462823777310568,0.184741397269757,-0.144460469252086,-0.318392292221548,0.184946302537417,0.27796739927955,0.398473064680524,-5.33738126269726,0.943420962638841,-2659.72409822487
0.117452382632361,-0.980046067359023,8.80035425899901,1.77232521325179,-0.606567787526013,-0.351620460725472,0.253185412329748,0.155704882229169,-0.323632357373048,0.0782976397961596,0.293717827156762,0.67656708723599,-6.09145365877763,0.914383911286705,-2658.82082356308
-7.60354300878661,-0.995472730035828,16.4101871930845,1.27284616580973,0.120816133051764,-0.418882252117218,0.321893746537605,0.152213687866721,-0.412289346254094,0.0402665012874101,0.252995731409339,0.457618081563965,-7.67147285142291,0.919574224131016,-2659.70723674738
-1.30523661023829,-0.917330237334981,7.85150869013886,1.75184480239478,1.33865079103991,-0.543553796290143,0.436676768749379,0.109544221181544,-0.383122912835257,0.224904787880802,0.371576794898462,0.628636545096085,-6.97419405056579,0.865756708654438,-2660.58856148802
-8.09039564040083,-0.898810622692984,16.9131412024045,1.77317098572595,-0.131581018058391,-0.629804713481314,0.0679901742727068,-0.0692222767013818,-0.397654614901184,0.0214916664792086,0.318632304806941,0.496414087946235,-5.52682921720616,0.941356904843781,-2661.49007922675
0.899888643320761,-0.930756123238419,7.45878649762885,1.65733249738879,0.102552939240754,-0.593143829589746,0.774451028733218,0.428583041855617,-0.405458237132347,0.175019000937978,0.153825903298934,0.363621363743657,-7.18953879152925,0.972824273123104,-2667.74927528155
-2.58545454577556,-0.85987321594004,11.7484717819651,1.71200154767576,-0.548797240370165,-0.643260368939294,0.703591937665653,0.35260569919711,-0.345323831725145,0.22879933620173,0.13758494060368,0.414250665205638,-5.64557552777081,0.991496782507397,-2666.58645797197
-4.96763520732774,-1.22861851161741,13.3422722817007,1.53735812709842,0.252186510949795,-0.634312378322891,0.649780783915078,0.340171010528186,-0.453786266772835,0.266270414297354,0.388823405110558,0.419170572878686,-4.26930042939664,1.00251482618191,-2664.19748366669
-0.15760801154391,-1.21078005951828,8.69287680368951,1.58522838091367,0.119213743571268,-0.592360601300533,0.326334437713104,-0.00536216069419907,-0.443116599342063,0.0302583140112514,0.244261980121138,0.35675493416935,-8.02055590350863,0.883576830986531,-2657.69629463501
0.688731685778494,-0.889060743474524,8.21053922801485,1.52947609877828,-0.0898857808301614,-0.701046684491493,0.365845972916265,0.0493742326657307,-0.55312415005777,0.0821023299723823,0.169562690488838,0.367228676889631,-8.89804990143919,0.844046983383188,-2660.43447427904
-1.85997661661942,-0.601636753528375,10.9245684015993,1.52671205501333,-0.202022339858822,-0.853971022967319,0.364562297299822,0.0290684198602656,-0.487540131752004,0.10547655982263,0.209161888776034,0.413760996029953,-5.86534717696461,0.86844746645314,-2659.67506069528
-3.32152688049399,-0.572493012791719,10.1493489737279,1.2881770932223,1.76256157819833,-0.47443968180007,0.125134218473087,0.0505574121494206,-0.493160039065396,0.1757795287089,0.38528875410326,0.587444173305625,-7.18298796433708,0.922384677135685,-2658.51635865239
-2.3697661267704,-0.850269301615095,9.84614026345151,1.33972584733905,0.938435711892137,-0.772143706657526,0.515444341478294,0.0601125400496258,-0.553376711462147,0.0387833234474033,0.176044143880836,0.601335376139988,-5.96202697804661,0.910652099411994,-2660.19884937489
1.02429032865279,-1.42273396785696,7.62726003612927,1.53058942131604,0.150937434809849,-0.277329811303215,0.0611035042064369,0.136937600962844,-0.387553325382071,0.185806280844413,0.429719561394773,0.462130204477199,-6.93321234048165,0.894332939819158,-2660.50324952797
-7.55994970358688,-1.14165042304154,14.7842275313274,1.34102742638001,1.41113400072929,-0.74228111531747,0.389236445114163,-0.0690429921366413,-0.468161787027442,0.0276093414718537,0.344641103573751,0.49674933819753,-7.69009063500409,0.885900759323704,-2659.83198328807
-0.646258673126622,-0.343030331343583,9.04511464494276,1.75420027242269,0.00846778268448072,-0.53574684264168,0.395476783799785,0.138643378770893,-0.565502742860104,0.241437192909689,0.337603293801384,0.514140433504318,-7.89585253678132,0.946195123488156,-2659.816302731
1.5613582236794,-1.513670480369,6.99540982220081,1.85016599183869,-0.182769302686583,-0.668115608854067,0.377034474623362,0.140274771206826,-0.526548634231898,0.267650060423147,0.324592267723168,0.485770253080207,-6.67408423372024,0.932330765512297,-2660.2663286234
-5.71118921702486,-1.53240341662447,13.7241376998227,1.40688450269448,0.681080055362092,-0.491010978872395,0.257042567722259,0.0625980593325352,-0.37257661924426,-0.0658733565413349,0.365973331377913,0.516046353977432,-5.71877870443013,0.892270269056416,-2657.09517755544
-1.7857869158852,-1.01348290887126,8.81313852469712,1.69145880641325,1.11687049689129,-0.228024450842267,0.193529274785881,0.0913218975586594,-0.374921215495764,0.122311217202309,0.231566957095611,0.616523002065077,-5.95613293971703,0.874779769459575,-2656.37099712517
-1.99077459779564,-0.866582623284835,9.75383293155974,1.61837944832934,0.460642193643153,-0.318601015619919,0.346635525742672,0.170510669038401,-0.307821383863396,0.0197233582360936,0.290690348466875,0.659792739692099,-5.84757084761632,0.909325458408102,-2655.66812149549
-4.21505148437461,-1.11457622209586,11.1500714610787,1.71072782313132,1.01593784543881,-0.100512554432188,0.323314099126676,0.184148646686431,-0.335935087973542,0.0703846766162383,0.298073335237521,0.692402693336407,-5.51005152041241,0.887200635189025,-2657.87010892937
-0.734566055588971,-0.746659190003818,9.07417275424465,1.83681287940985,-0.150575194987547,-0.247902514076986,0.380453672050693,0.155669935325458,-0.136235230187488,0.11801758437152,0.264218889403898,0.632502414158788,-9.13467443677545,0.872006954873126,-2659.45312206189
-2.60609365324883,-1.36216326344948,10.3385773072685,1.87708591147628,0.344385275537675,-0.139655039100013,0.356886978326886,0.0525131053054398,-0.225334208820237,0.125358995335032,0.379675711763765,0.671666621184278,-3.47840787284512,0.884666788355495,-2661.34884552273
-6.21769610397869,-0.203885148294084,14.8617835285794,1.53364076944528,0.072980512059155,-0.298512870917625,0.328472872554049,0.186751753574124,-0.457630420148334,0.0221943726531712,0.169565831486553,0.362141011782563,-13.007017426041,0.93458161215129,-2662.92447237119
-10.8899395653111,-0.10726319238103,18.2266926445695,1.58252063605097,1.3188983301733,-0.36260367571506,0.346115425492668,0.170191157042378,-0.192982578050667,-0.0101313904543839,0.353403539076421,0.335879023766093,-12.8044232269192,0.903027842094877,-2662.87015585103
-8.56829304570881,-1.15083373861349,16.3526731810349,1.84610602696273,0.627309143141667,-0.237700280427435,0.172602012488958,0.158390992687175,-0.24659977590697,0.0721975289207122,0.3336088370008,0.462886425822013,-10.9550263854028,0.884864639630031,-2657.35501778766
-4.60085254243048,0.26213133828261,12.9316340099683,1.74302125721464,0.0595335233564826,0.212883467971302,0.168252570661409,0.189812755227015,-0.0953690705498461,0.0174210810391817,0.111184960264922,0.560998856363896,-4.99530311627648,0.88246752814829,-2665.87738608906
-4.64765882468265,-2.48082139683376,12.9198315559079,1.95339996510264,0.144997532808823,0.0835411244981868,0.0744534924336794,0.266412448233089,-0.148815430033304,0.101847040876019,0.307353680465849,0.54943457081654,-7.07834227422944,0.972834822929258,-2668.00112713408
-11.5960333159492,-1.9457908963124,19.2737254228476,1.80484522751266,0.610873606520514,-0.0952297166851449,0.410997199489721,0.134789804189294,-0.0329265516586884,-0.00363252395820096,0.22006315835357,0.451210864658166,-10.1517603148668,0.889005907695759,-2664.70633999712
-15.190241466085,-2.04677599483421,22.7990471714579,1.84071484874025,0.530473691357779,-0.0402991425034761,0.555664370327004,0.351426457863473,-0.110788902969509,-0.0280540634081702,0.102226224870707,0.538858876949004,-11.8616052705647,0.928654389530748,-2672.27815288363
-5.92963498932979,-1.32171664790049,13.1133897724249,1.54026357622631,0.80462722864809,0.082343054807971,0.413376640788043,0.307390251033982,-0.120417225889647,0.0232088622003812,0.282328427790483,0.802360543332601,-11.024261203784,0.828323576377978,-2665.45757422558
-2.588116966913,-0.597160128677398,10.6832539722602,2.12708166460044,-0.144114909012551,-0.228887037811112,0.467476304177304,0.225871731728982,-0.247179011762953,0.175840614427671,0.177190035186171,0.549484137752914,-4.52244590676251,0.935599627575564,-2660.15120361068
-6.79369185427726,-1.51934244259286,15.0954393576523,1.60414808387357,0.496704665520137,-0.277773557502576,0.12514482799445,-0.0300426041102288,-0.312797163697854,-0.041815461637088,0.388275894099171,0.38397408704873,-10.1530248441672,0.861638777473677,-2658.99030850601
-0.633823291004505,-0.388628041656145,8.25359993242948,1.85884617413899,0.497551991616581,-0.354339765730165,0.305213009940985,0.0530446901691431,-0.358009527815617,0.183539652737921,0.183913571286023,0.562198960234178,-5.17132153083956,0.915954072156048,-2658.43369995722
-0.825445156084832,-0.390007133957659,10.4685912347833,1.41782149631363,-0.752511976683485,-0.0916849673997994,0.418441414786814,0.318845147628358,-0.332059198029464,0.0526419631330364,0.150804241643205,0.300378630613681,-8.14211257286371,0.952509342688879,-2663.17854600565
-5.86175583838388,-1.37932944330811,14.0885860800943,2.0535530847195,0.134126608707344,-0.527390882142252,0.430483388669804,0.123701263559372,-0.28724463133238,0.178954506705178,0.341812715057419,0.333685252659138,-11.2347895480051,0.900205414897772,-2659.95387610063
-6.0816819959884,-0.546953408237929,14.8775469021737,1.98297625928895,-0.254394377210247,-0.542233812378781,0.307431475745395,0.180954334436192,-0.369753142020767,0.13236454708042,0.377321688470166,0.414510883107678,-11.4939208275572,0.916576284710555,-2659.57315157377
-3.56684372463468,-3.02765141889019,10.7608550022614,1.77463687557898,0.945247328120187,-0.384710087438911,0.265529348986221,0.0386903796354029,-0.424758419273256,0.134577077860734,0.157994016020998,0.679574168485213,-4.39704844622285,0.899818379255927,-2663.82765113715
-5.46314448608244,-1.0828356147408,14.2932685355941,1.22588335634993,0.203418658194801,-0.240748215302425,0.248907646139655,-0.0015229736588501,-0.247698325928612,0.0172997537486313,0.417019590124803,0.377669652240667,-7.5314864871498,0.90036451064341,-2659.88803026636
-2.18121271328757,-1.24947053369957,9.7357414885654,2.26490654797255,0.419820023774339,-0.565599087043538,0.139451663049392,0.0657304838028542,-0.390211858661016,0.249438220653186,0.253065051744199,0.49828676803048,-5.20572989824379,0.932443529127982,-2661.87174768219
-4.86701447852942,-1.30588053487443,12.7692463330829,1.22372962679359,0.710137217544464,-0.198206344118662,0.34624085968001,0.127598752945655,-0.314949619911788,-0.0934815085588819,0.307198016150025,0.685282611256958,-9.73328767064133,0.878064492384363,-2660.65144390218
-7.1677482453278,-1.31407301511247,15.9800334575878,1.30296282289254,0.139824934100955,-0.502788440897571,0.482310355559033,0.218627400022157,-0.364206279160133,0.155421227564565,0.22932968329658,0.420895942023456,-4.13362237602594,0.852975503072919,-2659.96816535449
0.496326067074554,-0.738950855512408,7.07367144029856,1.90409170431945,0.566809366136212,-0.171544730811025,-0.0414170911958425,0.0349465459311428,-0.221914978411897,-0.0207586984102208,0.330026839603431,0.621212088737882,-10.2202321600675,0.936591870749675,-2661.23809537843
-6.75881310725431,-0.553615669280915,14.7905351628999,1.39673066781496,0.51857034834178,-0.385722308622292,0.579522273453733,0.264126104609436,-0.43367412020493,0.179858117256197,0.316420969187613,0.530806956438245,-8.87252809788494,0.866793456596831,-2658.7445483698
-2.03487509631196,-0.970316350860749,9.80622629429031,1.38211466071229,0.928388222392738,-0.613334547758972,0.312736620558899,0.0678625507145534,-0.367666237486356,0.0529684966641388,0.31503007554536,0.548884035474827,-8.09333299938493,0.874615959420278,-2657.34578439653
-3.76372388248046,-0.25050009908455,12.1883527020669,1.65129544664754,0.0263801998891751,-0.393477915513808,0.341716344679352,0.0796114270932964,-0.448913030486293,0.103317330227025,0.365739827571123,0.510297841605823,-5.41438442377603,0.886966117763826,-2657.8299657422
-1.33315022605457,-1.30377237987618,9.23576379191266,1.78473362523099,0.333586617588547,-0.447301170471411,0.280537376519505,0.0614030620128777,-0.456753805031843,0.0294104949992043,0.295611002965728,0.598165834444589,-4.05246100500058,0.889624740265785,-2656.01041116013
-0.949681421657232,-1.03771692279169,9.33788795533529,1.25351885506367,0.637309884827612,-0.417141255381269,0.0537422089282983,0.00863658120806165,-0.409703662321673,0.178364448414565,0.235639903287261,0.35433034026276,-9.40242617951133,0.889834431458617,-2658.4587950976
-2.65907757430891,-1.01095688331176,10.5223394355625,1.57710388502998,0.67569492155861,-0.466374668100384,0.340160853769704,0.0543210370885927,-0.474348296245559,0.246394999132991,0.297253835729966,0.495291439233341,-10.875585043256,0.906865725188989,-2657.40995081494
0.0718418095686193,-1.08759920118194,7.82759696931872,1.47155418825768,0.516704271090801,-0.548942508316428,0.295999042361899,0.0485160576123963,-0.297960756520915,0.208346212476432,0.257054359866339,0.643640974685157,-14.2315328806992,0.919837487117701,-2660.65126455787
-1.56481914381081,-0.591329067766694,9.11511776563029,2.25819153425351,0.236286387393788,-0.279935165010574,0.322977356351221,0.00966069964350443,-0.318862165108752,0.257758303055978,0.337355646726234,0.646383683470711,-12.6295336476492,0.934331450551665,-2664.47095769449
1.96784315511013,-0.286691356682248,6.69730827220034,1.61256396533975,-0.256691355944486,0.0904084880266334,0.143366451344899,0.275325908360081,-0.206063134875629,-0.0178471794269062,0.225738508778089,0.565392001467745,-14.9077089746651,0.927193311158654,-2664.45149116898
-1.02338867193768,-1.08139036790786,9.60911637215099,1.5369227876518,0.033776781179138,0.172672959980878,0.257336771543643,0.222911024979139,-0.169434975460559,0.0811771946971123,0.299708867839819,0.436991927092041,-13.3707281815363,0.898362458927645,-2661.04110083564
-5.22829072851461,-0.829345928112637,12.4436452545157,1.96659519032055,0.860875622831688,-0.825187647010125,0.449777674731383,0.135001783619919,-0.547837459622807,0.0996498623334587,0.265583758728325,0.540678543227528,-7.30538525390693,0.877244700123035,-2659.89599859339
-2.49256333497224,-0.65985510538684,11.4613990194702,1.40100060937996,-0.0890587056149716,-0.226104839345064,0.32090618976889,0.0156683226998877,-0.27900250274519,0.153393920756377,0.331709965590865,0.44274128501659,-5.85951792335553,0.856848160570763,-2658.93158011995
-6.87320434162023,-0.0646891403143162,13.3946630536595,1.74643603280539,1.69211767735221,-0.0884345084011033,0.0527973534596804,0.0570830386874306,-0.314672828737926,0.0423142649222823,0.0293543025308308,0.532505453060705,-8.85985857578922,0.9445374744492,-2664.93737747651
-7.49962381521029,-0.51875534697129,14.9458110121969,1.66537359371432,1.17266137059898,-0.0691726991345488,-0.00247937538506233,0.0577062214577783,-0.37519521702654,-0.00594959638567805,0.0269229178068149,0.368252370886343,-8.19671451229234,0.937467850685608,-2664.54523660529
-5.17545416102908,-0.607715549677843,12.6968984289434,1.42864495295463,0.922478873303265,-0.479162311109722,0.399570452424606,-0.03592435745863,-0.278097596003158,0.0321368041338245,0.47506547115582,0.596112152818562,-5.05362068534545,0.925997651553606,-2660.35598863651
-3.21827866679122,-0.793679427642711,11.3329081448971,1.69730233487388,0.535394105572029,-0.22688744471391,0.114957601880377,0.0892781901304814,-0.309558967118479,0.111893219685922,0.169438285533049,0.400183081138725,-8.46939743808569,0.824494437163074,-2657.77309521904
-1.35651908722067,-0.837671655920195,9.82471146296619,1.59965206810921,-0.0296287461799328,-0.189460830342147,0.337336416789913,0.155822852486717,-0.290062829866114,0.0156874707413311,0.300740245771302,0.577610634612564,-6.72435539264251,0.899415276014705,-2655.5990302193
-4.09679872775857,-0.631774559357345,11.4183499357574,1.56842319385826,0.953380974745028,-0.252955157494294,0.360553719193472,0.174381240399181,-0.296414832521265,0.123615219571988,0.203242290164588,0.624115461192394,-12.2801055622234,0.864882655602957,-2656.54025921126
-2.9529986881222,-1.23120189009766,10.9425467501203,1.84273989543015,0.332011557474072,-0.383370720681562,0.102972831923286,0.00634829241708274,-0.307019296715187,0.129752638481755,0.287572187785906,0.658339012175226,-6.39001235775703,0.86149228408774,-2657.03140413133
-4.1551555159623,-1.28232795371984,12.2903421820892,1.97341773452763,0.0427720415092818,-0.302060307761797,0.186493685146312,0.0104764404341275,-0.294542764012432,0.0665131878804655,0.251092272743916,0.690496184821778,-5.02616793367239,0.8551773773086,-2658.67094455875
-4.50505341857876,-0.392650984907124,12.4692137105775,1.83893271157691,0.454030736433643,-0.146646728712076,0.212896835884116,0.0844541694226531,-0.202798745503202,0.0462798988375887,0.306939911487407,0.354142340758953,-10.6684260897336,0.875024752040342,-2657.65332983641
-2.27395787773102,-0.513091901228671,10.3860483644887,2.04423627884231,0.454492596880623,-0.486956085316898,-0.0955586889187126,-0.0688421611756248,-0.178923343244689,-0.00186686109646212,0.223268447468704,0.317865432054066,-9.38731706501622,0.883580342474475,-2663.33032661453
-7.57198780574977,-1.09868427778653,15.8065970610159,1.815152087535,0.42086067666552,-0.236679334540811,0.050441398997126,-0.170093809721885,-0.376317994304058,0.0523975498641689,0.244078544019696,0.373795328402127,-8.77895962263288,0.90583608773543,-2661.16115374775
-4.05254148114527,-1.28585971918699,12.0010054800866,1.51852944598617,0.84626295925598,-0.405000470362633,0.121315139897726,0.179788968814369,-0.194845726150595,0.0443738448802186,0.199335319681881,0.431010812668381,-7.48828960295175,0.909614064230428,-2659.64896316349
-7.17872982403544,-0.619665056078448,15.3639972165206,2.04675822490131,0.119603626251213,0.0573129547572477,0.27137187640535,0.124597768333663,-0.250632531226546,0.0924989578562924,0.202215547435983,0.437190447499798,-12.6750531994616,0.951776747604267,-2662.56485572632
-5.36062055994631,-0.56678798119686,13.0138244592947,1.70739353722461,0.554571382198202,-0.607945020855005,0.451826475671668,0.176128276685787,-0.270000082399237,0.0299636860211482,0.403546563305166,0.647260525536201,-9.2693022244656,0.901522895162717,-2658.13441952141
-3.96389085423408,-1.53284637194886,11.5522545874341,1.71338845227622,0.567470543475493,-0.626730521483067,0.442875434843041,0.181464436607833,-0.285710007872789,-0.0359959220202016,0.375870363990103,0.64227419960676,-10.1875282279339,0.889789645578741,-2660.05212843298
-3.77776905168471,0.601896171595858,11.9591268044941,1.33270583927594,0.319959658701965,-0.41899969540669,0.528978318282119,0.159294040381449,-0.519328055621313,0.00933000958883074,0.297952647704648,0.645534037712757,-15.3097010603581,0.860113412148598,-2665.4657795753
-4.37376373410742,-0.357323414492491,11.5073506278692,1.82596568446884,0.964329992006252,-0.108999008172004,0.401079157329659,0.240984534911415,-0.220176865018398,-0.0403310893428225,0.215231787965453,0.507157822171274,-7.84391310715489,0.865262889478407,-2658.72761938115
-8.3138476470605,-1.89900465555338,17.0067723614703,1.5834360053996,0.0795457793196357,-0.388437849553865,0.298237509701848,0.136723489138585,-0.244653273947714,0.171973148354643,0.512325815855417,0.460913801709027,-3.96321629316501,0.865895406864415,-2662.55212379884
-5.48214314447731,-1.02502857601327,12.359173484909,1.56793005341962,1.52563362898467,-0.44503858767452,0.287162375302444,0.0581640972494355,-0.431456471193357,-0.0698595780542644,0.145067717986161,0.501028858475215,-8.65278099565392,0.840383069886855,-2660.67122744602
-5.4120104453909,-1.49378634159359,14.8224086671687,1.69868628282821,-0.566745884784851,-0.421568501758474,0.151638777372734,-0.00652097912885716,-0.207035070317763,0.09845187308122,0.26303143187324,0.397183594059596,-3.9129430108682,0.964481983606505,-2660.76669696205
-5.32463372221708,-0.538632589731955,14.744103074077,1.97714828680466,-0.763906925048759,-0.152517970226511,0.194605885494291,0.0193870137720855,-0.10564622810058,0.154373938239564,0.448165814562617,0.440391119940849,-6.35798169722872,0.963046021617517,-2665.4266958701
-1.09634495257396,-1.56192852398017,8.4954725857073,1.39229253766826,1.21512844823799,-0.424498697857936,0.165470015906668,0.135256172601477,-0.431643278517815,0.0391846165844764,0.164405209256213,0.393709316934041,-6.08981137220357,0.879211902386,-2661.22576437858
-2.32589241503695,-1.51574576024491,9.94853379712721,1.41234464908236,0.955168086248674,-0.452747911034612,0.337547215565541,0.159798471920537,-0.35446204782091,0.0540334448587149,0.257538577301318,0.42076050231367,-10.2694415721247,0.912126866533378,-2657.9355797965
-1.59408247450246,-1.60389187316008,9.31685588436927,1.93984585206266,0.461986772265151,-0.434322756447516,0.318918811984464,0.0841746466806158,-0.247422505763895,0.107068383587611,0.315996263502345,0.540299026557538,-7.16646300132243,0.892158310859586,-2657.41812727836
-4.77951984804601,-1.02854460040972,12.6105507578716,1.37550959154704,0.89097806968305,-0.364750707050276,0.228169175304067,0.104007515296458,-0.445343873927226,0.0793681496902643,0.282975084933569,0.507710741732555,-5.36012882686914,0.811608587361669,-2656.47131293829
-3.42699340276934,-1.41482187684926,11.5057855535088,1.93187366119155,0.338941503976767,-0.614143072667293,0.0574675011046392,-0.130390328670178,-0.263005023763492,-0.000880739809267821,0.346040692858607,0.532185926957047,-6.92631513105871,0.97514815788069,-2660.20396575663
-8.89276243131333,-0.95536768537366,16.5998966463796,2.23160636771181,0.382912884772245,-0.319149485391297,0.0543319150496929,-0.112847182015958,-0.248342385236306,0.0205687005425883,0.365482047995366,0.634998208072149,-4.94425758832312,0.95651964909561,-2662.74466764139
-4.98632788049064,-0.495980841830277,13.0083914395704,2.04705933625555,0.297307383119044,-0.46182046973771,0.0433720815977824,-0.029553864981445,-0.352311942057057,0.218524693748487,0.371844526135443,0.475727806674623,-7.43625132124271,0.915418912497134,-2659.29070658285
-2.82255691361229,-1.70908636786387,11.7602284704734,1.56718887214423,-0.258014125823301,-0.264871065945714,0.186339049040321,-0.0148508317618708,-0.283095440891266,-0.170712393611125,0.182703209652006,0.511772949849904,-4.30184401071804,0.930015184618212,-2662.46997363614
-3.74468343612804,-0.362273652162525,10.9748075363847,1.99951564511275,0.820694487286796,-0.354217537401202,0.266159673047396,0.20002318609424,-0.316038818646836,0.163065570112165,0.480128077488009,0.495352126659693,-7.69234817506918,0.867694115523362,-2660.78390828135
-0.279616747932261,-0.983586363718635,8.22566295911182,2.01515480217035,0.126192557554009,-0.519817546855998,0.254286273926764,0.0454091210969243,-0.174094779255723,0.155927711240165,0.439503939168152,0.545485217749248,-4.44608255732097,0.867020660218456,-2662.54136094505
