"b_Intercept","b_hu_Intercept","b_Fishable","b_M_Gag","b_logS_Gag","b_M_RG","b_M_RS","b_sin1","b_cos1","b_sin2","b_cos2","b_A_Gag","b_hu_M_Gag","sigma","lp__"
-0.401053532062523,-1.0944551593807,9.46941241581532,2.42970748551653,-0.305120756565076,0.363161387731694,-0.462171954435559,0.114215867640627,-0.0112552427985223,-0.181332790971347,0.292346509757938,0.218808742489789,-4.15907510953174,0.918727011765944,-2645.85012196522
3.8733460981444,-1.30621777949285,5.54787538952138,2.07207453556128,0.0852529414043266,-0.159005793520535,-0.38099468798989,0.248194015084139,-0.169793115224072,-0.378790180306336,0.356644549578076,0.140836314007162,-4.80064955672711,0.872318049029015,-2648.01543442037
2.04017648472271,-1.64323663061123,6.98980382544662,2.51760122528008,-0.164033274650243,0.169986031278699,-1.1328275884872,0.211335114569675,-0.316322230200734,-0.0328639064703264,0.424380711189476,0.337860453094985,-4.73482446589133,0.891532677616404,-2646.51137546308
8.34364957567325,-1.53343251115451,1.37733344194268,2.18602275188155,0.0403069546439852,-0.542289877150562,-0.485034535903255,0.128191278512403,-0.226821089106827,-0.289763930285955,0.309221085852856,0.164237279990051,-4.80910303614321,0.849335179237709,-2649.65244421772
6.90503769328938,-1.33545608644752,2.50259303484844,2.29827383814985,0.0408198684339041,-0.324013130172047,-0.486447943731998,0.100826903375278,-0.206759861287738,-0.259276237562593,0.340198934567544,0.199165657448922,-5.32886895638898,0.850764794752643,-2644.52275385262
1.33885341194871,-1.40234574728193,8.03413078901611,2.3177585233043,-0.0160860099624751,-0.176450008528392,-0.882700742867135,0.299848050239968,-0.378906545218069,-0.114146046308416,0.374807943660967,0.300446372185093,-2.64176367449911,0.914697865606312,-2647.46693471473
5.33969422425189,-1.52231135370089,3.76598064204511,2.69826371757718,-0.356712509190351,-0.00776935926689535,-0.545840884399548,0.222292900986565,-0.200766977010792,-0.128789074853067,0.331658501867174,0.335961793039533,-3.97835322979258,0.94029696320724,-2645.32977371628
6.07881004995081,-1.01112840257737,3.35885410084404,2.49405215990868,-0.538704073012734,-0.117596098496975,-0.495869041882657,0.248405763809453,-0.240459238910328,-0.105541988142724,0.44330817198549,0.332457711310147,-5.0636574752096,0.919363567981231,-2648.06126339125
-0.778377527249228,-0.708089402382746,10.2594074821384,1.93794308059389,0.123438759324241,-0.0153301454922943,-0.794760361415629,-0.0010370184773435,-0.264696730323804,-0.264923223331781,0.294007440661879,0.15344679702343,-4.52249079714716,0.839587075893229,-2651.95236095469
5.52331876927551,-2.05414836722255,3.6167787161378,2.50665269936362,-0.282808321376872,-0.0477964820247736,-0.668887452104683,0.399212411218613,-0.193825021198068,-0.152046147725688,0.434177440194569,0.361164497697524,-3.93870578866888,0.87030350752991,-2647.41766974075
3.42307774620323,-1.36679028665901,5.43606339926385,2.60454709564223,-0.199090848700357,0.00797202554327769,-0.342013407830372,0.210657397976379,-0.23917964015485,-0.284377856363052,0.404403670059017,0.384613829350452,-3.90763481246314,0.848330654578069,-2644.82927760666
5.73710666598173,-1.7831741911086,3.0994774537294,2.5139049848906,-0.233819040951155,0.344933088721573,-0.818729813791562,0.129355252192645,-0.218188575617115,-0.0152572066460662,0.468886914065899,0.211527518877102,-4.34190151406697,0.885287422484357,-2647.93160669704
0.853191015021496,-1.08034680472296,8.58021468231483,2.0939904157108,0.147883206590973,-0.294845255312169,-0.546248812336747,0.0785792671589614,-0.217776290698235,-0.189321199630743,0.375523630266515,0.332893645089851,-4.94568226179031,0.928397537504476,-2645.8851128347
2.60728547428676,-1.27921961226186,6.23480157586905,2.56083681390863,-0.200029201002613,0.272619565169316,-0.698708685129056,0.189357708088437,-0.396713693689801,-0.196997912565529,0.409479735883204,0.244442859484126,-4.04400849790875,0.823996117809572,-2645.28818445142
2.55524748545474,-1.68595530147473,6.79376803788336,2.23012467036131,0.163395948380905,-0.316178957343524,-0.728596023263499,0.0790437699978916,-0.312115482736164,-0.170774843199745,0.455393863111797,0.324077699450814,-5.96386856765506,0.945548112661176,-2645.19733765342
4.12537790802238,-1.48116033299553,5.19263593724312,2.16144129142933,0.0520723386832585,-0.163246040101359,-0.583686323786446,0.0874206173223773,-0.215196085663773,-0.30743883039498,0.49335591476296,0.203925502283028,-2.24947160872207,0.838062656076285,-2646.27935073554
-2.10707544341486,-1.50842241301149,11.3533586216648,2.67615974310616,-0.331071915728432,0.0668478881547506,-0.648576071977807,0.304720779580743,-0.164448799719194,-0.182289906312463,0.237117039188351,0.262639258702202,-6.89596915033346,0.886524056630411,-2645.18258515438
0.275877372397002,-1.71388761514977,9.0559313665841,2.48944921475006,-0.200884460771948,-0.0302699130308725,-0.782781092359409,0.0664660662040542,-0.369174154491079,-0.199848834297791,0.410606547884883,0.23364769005035,-4.72308937014828,0.948751201626971,-2644.972371476
3.46991014942125,-1.29278318439727,5.73507302575656,2.46602027208114,-0.343576134093503,0.137297792299719,-0.744537851671415,0.0592296642199254,-0.312800968217972,-0.202119700589144,0.350155519977097,0.214069619740048,-4.48785226726294,0.949630122975429,-2645.32735529695
1.59271629305697,-1.28241821360143,7.99145738550478,2.38226858653925,-0.295195438125062,-0.241351412033928,-0.645329765323046,0.171735376033573,-0.197111555090907,-0.186357565331616,0.402119307419339,0.261292929209463,-4.35356855103662,0.801610963936787,-2643.93031307369
3.36242862779673,-1.55046975233938,5.79223279190561,2.89486127655093,-0.234190033892667,-0.293830205668147,-0.602959552571073,0.40041040379726,-0.282389006597196,-0.290252542966678,0.510522214002927,0.208159945607543,-8.04837880292742,0.886193497947209,-2648.04361831391
1.82122859685851,-1.71640721056687,7.47939096167772,2.41167812435979,-0.0787759278105914,-0.231082351880257,-0.621741974373717,0.163830396104501,-0.250773454600158,-0.21494986587151,0.451816777730872,0.275258733331911,-7.17383202311295,0.882296383621078,-2642.72417021092
-0.184615502287437,-1.74742605226508,9.86668063362599,2.44485300038938,-0.145045999084957,-0.355178673815299,-0.455716216060522,0.0515984797487163,-0.318584803699695,-0.280822549596553,0.402599040070684,0.126878388075265,-3.88198846448063,0.861251901604844,-2646.89210972643
5.09340814833213,-1.7119660101162,3.47910213283892,2.65791587871118,-0.185300725257685,0.322098150186308,-0.629822499826178,0.179765721711797,-0.0989313299294498,-0.119763336122606,0.313278747241249,0.359654315989832,-4.22397853217114,0.884643367495258,-2646.49755542994
3.96114521563021,-1.95035276527022,5.36306918755142,2.53922054387186,-0.326958091304579,-0.305842658360829,-0.141215129758425,0.308389894929401,-0.262567894667621,-0.170199818577641,0.272884264432493,0.224828684600362,-4.04487160154498,0.912675305272689,-2647.20520199856
5.89370221211123,-1.61262019916446,2.85406033475228,2.76317293122076,-0.0983954998327608,-0.160004106328304,0.05309615091935,0.481728358852029,-0.118727986803219,-0.17306652721679,0.283654431797734,0.232965657203624,-4.97823151946224,0.950640286959782,-2652.25354502429
1.51698807679743,-1.43844529046972,7.66663340544088,2.71370463910533,-0.228893555345313,-0.0211410924428199,-0.972356114031636,0.0252038118555367,-0.457332143139127,-0.251522368138421,0.442293652767355,0.286160146807212,-3.58205530566894,0.838779926014048,-2646.89860425927
2.56527090579901,-1.47809289595518,6.82984374250411,2.26658065462751,-0.354035645477994,0.0774261658202682,-0.0951552084408294,0.189166401035045,-0.0163450010899102,-0.139524813359697,0.272625523540221,0.119937534975343,-5.74112875932706,0.90327210584716,-2646.50080905196
0.155544213157727,-1.44234583132383,8.89787559831883,2.5614930333547,-0.049556188376353,-0.126447440873366,-0.432296973050316,0.313818217906853,-0.0791480542114519,-0.296569117951729,0.332096185310519,0.296780181020033,-4.63436340197048,0.876568651135491,-2643.4801863361
-3.25374028275957,-1.50419056207538,12.3339403163038,2.35540178080174,0.0228662410911116,-0.0962501065718613,-0.227668143490267,0.294217253268428,-0.117639687365294,-0.325354936363229,0.243253215834577,0.348456514104101,-5.04134725864698,0.883280664054952,-2648.50290866532
4.31316299917678,-1.38833377353544,5.1122718566787,2.43707351108447,-0.340878146051444,-0.362582334987564,-0.264388282568582,0.177344036729705,-0.118160959933852,-0.155578362878336,0.187660010738077,0.309928857648652,-5.72274399501689,0.933633787633542,-2647.40479465635
3.59477311807947,-1.33599287559955,5.59604929567267,2.31659903352358,0.148301269272765,0.088867048705235,-1.23050220352114,0.0559414003920932,-0.521845970480691,-0.153492394449713,0.564811474708486,0.173666461492931,-4.4261544836082,0.878260507066136,-2648.32247432766
1.4620330631435,-1.69587247904883,7.69337892909852,2.50490067405573,-0.340261510843917,-0.0547189166145779,-0.133013849856755,0.255700231359883,-0.104840570494353,-0.254780122840929,0.221981978341905,0.324418553369488,-4.72208843187998,0.867954071680527,-2644.79649172712
1.84467061462221,-1.58230801291285,7.13817142705101,2.63885339276043,-0.0516001050607412,0.177093383149381,-0.498569216587925,0.307213209718791,-0.225792794189186,-0.148959522326717,0.394920796101827,0.0948902823208269,-4.69666560407011,0.884315826672158,-2643.74138871418
5.64294289853417,-1.30893677855265,3.8519500544842,2.53066851131216,-0.278352734877606,-0.550880530661336,-0.752664849340991,0.205487377287818,-0.376823118217523,-0.198487219832094,0.332852240308667,0.43289863473797,-3.91369623440009,0.924018519030322,-2646.63778347951
1.49322195147077,-1.34182364945908,7.57588484377816,2.08451571216764,-0.0171763378346034,0.368235315565443,-0.621915865918579,0.0151481686057528,-0.11482926986428,-0.150787318529818,0.420334008878193,0.162477889856508,-6.92683065846734,0.837134925186202,-2646.24618674984
6.53655984392477,-1.59027131033584,2.86020309763163,2.64566535620156,-0.121672709733145,-0.644250890784486,-0.665793482348206,0.238938089706326,-0.413985345551219,-0.237126118570915,0.400884584520684,0.387234924923629,-3.07289736616324,0.930460989940582,-2647.65167141248
0.313170479813516,-1.48640166584706,8.52176334148401,2.16726075068825,0.136848539778746,0.381994483859937,-0.851928262284389,0.0789887900035756,-0.228203620946171,-0.151278785337715,0.447337751476055,0.255214370477176,-5.80642000627214,0.820424497664888,-2645.96026436973
7.99105844025833,-1.84937317219,1.34967636329215,2.39700360898081,-0.176314847482241,-0.222900149584923,-0.662503207150045,0.0885970028206553,-0.323618090302521,-0.135419798390382,0.360293608225333,0.311430780404014,-2.60108409366225,0.850706608185958,-2644.96477935298
-0.188871409500887,-1.76171764184481,9.48918039445048,2.5217008358007,-0.212119696961029,-0.0280937213834486,-0.822072852348626,0.0695863914141453,-0.262278380907326,-0.222706002757574,0.426178636595063,0.197273061953986,-7.35938361366824,0.905588046306552,-2645.65276472489
-0.356599303545746,-1.9637330774166,9.64401096914557,2.54966033608173,-0.203633363499383,-0.00510922145938714,-0.815337840027779,0.0494593681985092,-0.250068372065076,-0.220490338774262,0.438865439493711,0.173081073519439,-7.25326214073325,0.89623221142575,-2647.05232747914
2.27578292970716,-2.03621790247964,6.98506083951393,2.15809752624244,0.224325101774709,-0.10124472036018,-0.382034754238404,0.182637306175639,-0.115605678958671,-0.269305627742847,0.322404565690936,0.211858093396141,-1.83028787362011,0.834595560398309,-2649.02921783787
2.68472860526358,-1.57651472655968,6.32026431655691,2.71371596204873,-0.460814063288358,0.19608670743392,-0.640893173373339,0.275042381965709,-0.250172178115415,-0.168727646324027,0.396925563548216,0.300977746968952,-8.777745842668,0.90343864868573,-2645.29939681127
-3.03522379840999,-1.00990390137149,12.3043246192308,2.2716295158223,0.133699971661095,0.10648249446814,-0.699965428593853,0.108032340804484,-0.0696607911987916,-0.248521955538405,0.364248754153447,0.131629303538185,-5.78050314128966,0.946165954269241,-2647.45527661392
4.9389436438549,-2.26403695343783,4.03471252824147,2.46612459800512,-0.367081559555682,0.192261318211176,-0.464702706076811,0.0814606488852355,-0.243900309870686,-0.358307634266568,0.404786458218186,0.277067416036557,-3.44114309003023,0.895432113582721,-2648.67512997383
5.5091628875564,-1.59616044654859,3.34469543695397,2.24839980277856,-0.0533873803865804,0.107668213902054,-1.06877582824727,0.133754135399445,-0.373694283221419,-0.240405008289377,0.364420579953715,0.4764731880201,-4.32085888515933,0.833701891853548,-2648.22507100231
0.880523053983929,-1.13526552251009,8.61085824646206,2.38787327229213,-0.0286417849104197,-0.0431173595811107,-0.631470670393641,0.144462466551557,-0.277355462294691,-0.214944066599385,0.243565549525838,0.0536926383109437,-3.60955664738128,0.931566022100038,-2646.56419404112
1.39505846204838,-1.9444614883325,7.66004153632466,2.73128789653883,-0.341314009834938,-0.0190573273215991,-0.616263040762948,0.317148983288253,-0.131658033637192,-0.0857313813552126,0.269422258470671,0.360531003222421,-4.47015394215075,0.878132998085906,-2645.38539262793
-0.282827042988721,-1.72020119396762,9.70635806279702,2.26985709923562,0.0629111624728178,-0.337862439634321,-0.49341145835023,0.107131744573013,-0.155933333755217,-0.179061515394554,0.451358017452635,0.296213803017143,-3.32015846512374,0.848623560425105,-2644.02596286055
0.635543655321737,-2.03733137279842,8.54157844641751,2.19942094409568,0.116997658482711,-0.0429098111840143,-0.580671925162225,0.089412924682079,-0.0916551567982046,-0.289650209651604,0.373078162364497,0.288116557224717,-3.26562412654306,0.840369112656653,-2644.55498368526
6.96837850350767,-0.944887129154659,2.18570559147014,2.667676826412,-0.203705419560553,-0.120955563803458,-0.859519333348844,0.299591031897088,-0.333446156237332,-0.151888704353001,0.409315119837701,0.232907441789891,-5.31267461419939,0.874732413264507,-2645.01288275527
6.25390038422065,-1.19428551067343,2.96968355910464,2.69874310137897,-0.282403648038773,-0.111654496847679,-0.939424509456605,0.127229603419071,-0.386013364599753,-0.139028980947039,0.322308342966216,0.226410884824333,-5.62876137635123,0.855096090709892,-2645.00085663638
-2.11800053071474,-1.55463971535927,11.6867132147899,2.27232904601583,-0.199185184878538,-0.120597181907834,-0.47314359288186,0.00370078466657232,0.00849927544616636,-0.232969778532956,0.373118306994528,0.227764840407424,-4.0987651053567,0.883304020592029,-2646.24548379783
4.18862742349042,-1.44954276989115,4.8114763063287,2.25967301596121,-0.0353828803418227,0.148423260612128,-0.399868177797432,0.106441325955338,-0.0428617810806903,-0.272390451040285,0.27530788669161,0.243493144314621,-4.8032766969516,0.89171301132004,-2643.73017974932
6.60129301418117,-1.67444549180889,2.75101095862684,2.25995302907384,0.0269002830688636,-0.364827937825193,-0.470708553868932,0.278213556970215,-0.304645643633295,-0.152028816429041,0.419554103017936,0.285936714351754,-2.64616543176352,0.903088846753574,-2646.28923912781
0.590860801163519,-1.75836812764951,8.48463664100389,2.43361302408259,-0.0808372240058736,-0.167274683200799,-0.15962045015903,0.315441786882498,-0.0777426646079284,-0.194141554268014,0.350709080729766,0.299924350364171,-10.3124336766743,0.872941563471585,-2648.70099577412
-1.45384478512715,-1.28758275176063,10.7534486775455,2.6228842876195,-0.129082428619937,0.180260294550935,-0.844081188595659,0.0806331334070074,-0.194159280733053,-0.204393793312866,0.353296191570075,0.103641789393377,-12.6385669443311,0.935296507364139,-2652.37627665642
1.95676576684591,-1.28821639084917,7.21509450576788,2.46386001788968,-0.135899827294873,-0.0794410571623095,-0.700131737401872,0.0693556823219447,-0.0922475190690588,-0.260143350674178,0.394091033974081,0.344290402760664,-11.3400732942985,0.886776090450678,-2647.2016153755
0.112374572296773,-1.53432763920762,8.90485924270093,2.62955668812648,-0.0693464977125129,0.0720192610649504,-0.749776425942375,0.219921061341548,-0.213161680276807,-0.114412535095889,0.290188964396846,0.303938834181959,-12.900882308342,0.873496498346859,-2648.19687569214
5.45795352883406,-1.60675619756447,3.81583850628647,2.36696559959652,-0.194657382053324,-0.174729793299621,-0.487753329100614,0.0709024514059677,-0.351452172608868,-0.288133552017301,0.456768103397614,0.21181391466527,-6.02293176466989,0.856828610008988,-2645.39387897208
4.53535413150209,-1.78898963949141,4.59792595494715,2.58773911384542,-0.107527221733685,-0.214848693741799,-0.845019882195568,0.140243797977831,-0.363520068760753,-0.326204056538764,0.410891214797355,0.261357797180625,-5.02759028077465,0.823907447139352,-2645.61458883287
3.45499067913801,-1.32095377874232,5.9268609766722,2.36713910448849,-0.205348674130847,-0.0943471109194026,-0.561472809907061,0.284065635811292,-0.261550752757942,-0.109450124778261,0.509749132674703,0.222689935713536,-4.93503301055552,0.882777473586137,-2644.11499143108
4.68410646773457,-0.977910022551534,4.53149427281924,2.3693010175869,-0.267172736960777,0.0221176949226055,-0.35681816124128,0.142807565877239,-0.242728246778872,-0.0720858536056282,0.515468077775095,0.272430450241098,-5.13954415815614,0.932369016625892,-2647.9872269901
4.52386356430354,-1.38533685652019,4.63996841170897,2.35919293142366,-0.218361419500686,0.0355914271695977,-0.346442844401934,0.149441079280408,-0.230026969607678,-0.0914061326064498,0.517680763397206,0.277337292977835,-4.7436447650445,0.935697393321477,-2646.16888544118
0.829609532725616,-1.44392638493407,8.38376324926503,2.31519519270113,-0.089697296715175,-0.103217349092204,-0.481844680515604,0.0987503105036494,-0.311431237656812,-0.270116179542326,0.238182666680173,0.284406044679719,-3.88365254141469,0.795982140526236,-2645.50516373669
0.657331083319518,-1.47570662009068,8.80348206141541,2.43900908142186,-0.24488093132114,-0.146524175341019,-0.543196943100292,0.109102104027438,-0.197372953945647,-0.290683776763796,0.317140701895656,0.216943196727329,-4.79703683551961,0.822039610585168,-2642.59338234666
3.12551815060904,-1.38513443000111,6.13939539568558,2.20071808234171,0.108993222835153,-0.22492216169835,-0.576595579786069,0.0621822102550682,-0.237273855563432,-0.0985601269067666,0.422150976628239,0.221608862204153,-6.55144314081355,0.799336066483791,-2645.21919133897
2.82904096250982,-1.50149870171648,6.29785916836614,2.1935049587196,0.0926473511744466,-0.174061608954187,-0.482399153064072,0.0595341256325867,-0.301114764582054,-0.0218413751264842,0.362299858375986,0.25063778613794,-6.35933748425991,0.795107285600323,-2650.19741816727
1.14998841676355,-1.88544051848884,7.98808790528439,2.75513592353375,-0.500928179395715,0.213675842058965,-0.319929060467409,0.451045933803486,-0.189632537723272,-0.389000117069125,0.389054368942175,0.261105599751313,-3.4926949679504,0.969889093700605,-2652.04241356206
2.65368577092436,-1.61688329146881,6.05839157930553,2.98010445667561,-0.229323613763856,0.147627812876977,-0.192737315845734,0.511312616456692,-0.0463433155287719,-0.415629490308189,0.312617987495294,0.237957810957886,-3.39106173912609,0.972100444642466,-2652.58699554552
6.96659259577877,-1.45352432062436,2.26625527730696,2.6649877092561,-0.291989245949901,-0.268730712217006,-0.748742888362591,-0.052326340328329,-0.411947605532196,-0.00457337236405264,0.387775051195959,0.317091215690526,-5.30026901890484,0.846711274587655,-2650.30270170173
3.27891676602603,-1.53980799162592,5.96068404223014,2.1178874681321,-0.132951913104259,-0.0189248017833471,-0.570814386983354,0.199565320554954,-0.240582845450387,-0.278733249013271,0.396970292039908,0.355575698196688,-2.05408195367076,0.867392901167072,-2647.09354998405
4.30642263775877,-1.42422551418224,4.71736561532304,2.52333832840945,-0.157400176431354,-0.155326612769593,-0.493410378349402,0.0900480178838325,-0.283864950733775,-0.203132888426295,0.360762458605488,0.387733027365082,-5.12442279673219,0.843913290948272,-2643.32860963846
4.39156842419601,-1.94008008190525,4.80747439391841,2.21025092400866,-0.105563947920173,-0.110203286254424,-0.379418992170285,0.117162179218674,-0.312401054874236,-0.148373035192639,0.389130612803078,0.365968583795985,-2.49492477329923,0.828983724702769,-2646.48610530014
0.690404924716587,-1.37622137082486,8.45093609617166,2.56529570316352,-0.0922093441073383,0.0327836255481682,-0.566874363404181,0.385643811781213,-0.317349895118304,-0.257332089441277,0.410299543503557,0.127558417598248,-7.01820053229232,0.923343063284754,-2646.82570893803
3.35838024574933,-1.01672888694136,5.51016483055655,2.7524434412334,-0.403836827752429,0.159962034471403,-0.449805732139352,0.258368846789226,0.00979604308954956,-0.293405964312505,0.383905662159354,0.283953626261141,-5.17806330226523,0.875743847140541,-2647.09835961227
8.00799893842827,-1.03248850006792,1.29560987198106,2.2245875994905,0.0965219039952052,-0.111911869937641,-0.812046111351944,0.00645367230444988,-0.269846458687003,-0.183686075386473,0.407448164396597,0.157951820971818,-6.2703973787684,0.823427177569855,-2647.09462256162
1.97701554860845,-1.82398229169276,7.2961773504733,2.39462785472999,-0.0763033545436112,-0.102422991738842,-0.627793141570167,0.169532145036472,-0.369382627521721,-0.119403717132487,0.448200988167973,0.246281332945127,-5.41049138992367,0.870982875927966,-2643.31339800187
5.35144665005134,-1.04750464837321,3.97019538070281,2.52642540409943,0.0288655038145857,-0.282415560024997,-0.931797033606419,0.0412647883677912,-0.380977158683155,-0.107348013291913,0.459718172971244,0.143478974134956,-7.15387776277089,0.84684290942869,-2647.06581649301
4.35025851546019,-1.03619143192365,5.32344582573707,2.38363041163031,-0.0715451321305682,-0.568027639067078,-0.534293545114163,0.210321904034919,-0.396875464112399,-0.219473365005896,0.354015839607567,0.177046516776574,-6.09653086491767,0.854650840654845,-2646.47476832067
-0.58609691973977,-1.98284224794095,9.36527138099469,2.42570464754605,-0.148220441895276,0.357024924990275,-0.703011975062957,0.13114635186465,-0.211692192589794,-0.194424315670184,0.410934955803465,0.436767621471925,-3.33864423502032,0.891954290529801,-2646.57223168761
1.21855980932887,-2.19106321764551,7.75673255073926,2.2347018669356,-0.141974389551713,0.336769369360521,-0.769614733040891,0.0494088365726891,-0.178620682661822,-0.218839736719459,0.313127191747626,0.325128487714131,-4.96775237734419,0.816944910567759,-2647.00493374712
2.50633405039233,-1.57604784455816,7.00350136838696,2.79941661643385,-0.294765913967909,-0.385688614278036,-0.338327996328241,0.383183648410447,-0.150694615610513,-0.169936685591396,0.331165142090196,0.113508300755018,-4.46901280717314,0.91939423112375,-2644.80460960154
2.49070236769343,-1.03426469641946,6.76625533540231,2.50022030024637,-0.276560841084355,-0.134159111859475,-0.558546915775653,0.215007749938513,-0.308451456860922,-0.370875082561534,0.243431016676066,0.331290654194402,-4.21956656573213,0.843025219279403,-2645.89181814003
2.45356429616213,-0.813810728037079,6.80899363785376,2.53337877234974,-0.336663602386186,-0.103576586983305,-0.539085952580109,0.191941511605896,-0.309944142456949,-0.343292823428961,0.236572015984264,0.324636146550705,-4.54467072133562,0.845527527307449,-2647.27650396096
-0.864016479606136,-1.36821075896005,10.0972144903832,2.55455021729455,-0.26787839170585,0.134633657849603,-0.508160369840867,0.16443567274979,-0.028084853157491,-0.159995307429062,0.468842028317968,0.104984529509054,-4.51918765656213,0.969226879317359,-2647.68333005393
0.981120351198717,-1.79942642618286,8.23987075130761,2.2613546245458,0.102994927365716,-0.306738175898942,-0.328796562515719,0.0632212155184846,-0.175769190270116,-0.195606475814408,0.303934678582342,0.219553880365498,-4.69015458836112,0.853030463911511,-2647.65409470026
4.3999121563781,-1.45269043060369,4.67126487621775,2.87620370634543,-0.702116845801983,0.397952168027744,-0.410013506779351,0.399293022537015,-0.253127190477294,-0.209752455209254,0.409882395002352,0.222509493206805,-4.2328169137587,0.915601582413015,-2651.99972318338
-0.827473966062534,-1.46143625424206,9.68056156303933,2.57078225619854,-0.11304465299736,0.245852843841524,-0.769869675777954,0.278462261148025,-0.0848006912661878,-0.254424112608109,0.347533181269062,0.35651769300199,-4.46444522432766,0.882160439512839,-2644.58388571366
-0.969727294414401,-1.45291755069962,9.92067450751415,2.63685170442127,-0.436367952765114,0.219245511048934,-0.507833749068176,0.227229371010275,-0.156382303427134,-0.249556681405148,0.337801795298916,0.488723114508016,-3.75305658214055,0.941750918669907,-2649.66140921944
-0.858966989558823,-1.44895811586511,10.2487620585584,2.40119069750763,-0.2011313325736,-0.119829189822416,-0.486308845603644,0.16728529623737,-0.0923732274219126,-0.19813010543304,0.428743342851437,0.228088482966523,-4.40055126136062,0.907952307518188,-2642.8252281492
1.02745788757827,-1.43085243254374,8.28750698958576,2.51994074061368,-0.184786526521769,-0.129153921697791,-0.660883234367545,0.116039485823797,-0.180640513471663,-0.346972754437463,0.38913890920591,0.156006004880595,-2.72410908520005,0.894393187307252,-2646.17763972271
3.66122184808865,-1.70016033751515,5.37613233382783,2.08440165892791,0.0425679009514837,0.365927791857794,-0.864470338209411,0.173160904588017,-0.173843390198494,-0.0369544411644212,0.269763893835402,0.287839473918642,-6.80857887651503,0.912680614584057,-2650.85571283804
0.646440361364609,-1.67767364569687,8.48356699095111,2.63423067329179,-0.335020378737992,-0.102603398106818,-0.492170973918833,0.134550680270243,-0.183376777738542,-0.324449496294313,0.630283530935683,0.287254649893788,-5.69696870646084,0.86556486793873,-2650.11761669934
0.714393757889685,-1.10787502729897,8.4112205317348,2.30830593605413,-0.129304296036643,-0.0201233559228023,-0.519282935047941,0.199931099010251,-0.154283422053568,-0.122324404509487,0.335884018219358,0.352934408991838,-4.70886594594097,0.82772416818033,-2643.52644828326
1.7360483899858,-1.61308145165519,7.49511992772904,2.49260199335705,-0.251382642498282,-0.169167306621374,-0.461008078614182,0.141292167016389,-0.125969083640491,-0.225393911044244,0.325494995989549,0.360832228226397,-4.4266634985632,0.814727182061119,-2643.16127462612
5.3768877987181,-1.09502659127534,4.07408114950509,2.16573983752937,-0.158511981891931,-0.315687783202791,-0.244048066438843,0.31240057488147,-0.114271527125799,-0.229630689055431,0.323541713705098,0.347134328779823,-4.34358840774008,0.801558063035055,-2651.56372623064
